#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      6;     29.62;     23.41;           ;    -1076.44809214;    -0.00002054;         1.4975;        16.5885;     0.004568
       259;      7;     30.83;     23.55;           ;    -1076.44826289;    -0.00017075;         1.1106;         8.1835;     0.018585
       260;      6;     29.48;     23.37;           ;    -1076.44830334;    -0.00004045;         1.5442;        13.4768;     0.014737
       261;      5;     29.05;     23.04;           ;    -1076.44848146;    -0.00017813;         1.0925;         6.2941;     0.009271
       262;      5;     28.17;     23.38;           ;    -1076.44854578;    -0.00006432;         1.5481;        11.8631;     0.010120
       263;      5;     28.76;     23.60;           ;    -1076.44872594;    -0.00018016;         1.1012;         5.5547;     0.015386
       264;      5;     27.84;     23.87;           ;    -1076.44877368;    -0.00004774;         1.5737;        13.3695;     0.013206
       265;      7;     31.15;     23.27;           ;    -1076.44894622;    -0.00017254;         1.0849;         5.3931;     0.010023
       266;      7;     31.33;     23.51;           ;    -1076.44900568;    -0.00005946;         1.5054;        12.0529;     0.010595
       267;      7;     31.51;     23.35;           ;    -1076.44917127;    -0.00016559;         1.0391;         4.2556;     0.016155
       268;      7;     31.72;     22.92;           ;    -1076.44922147;    -0.00005020;         1.4481;        12.3541;     0.015357
       269;      5;     28.07;     23.19;           ;    -1076.44937378;    -0.00015231;         1.0316;         5.2540;     0.006242
       270;      5;     28.02;     23.08;           ;    -1076.44941039;    -0.00003661;         1.4234;        15.4434;     0.004987
       271;      6;     30.20;     23.50;           ;    -1076.44955294;    -0.00014255;         1.0589;         6.4598;     0.023376
       272;      6;     29.74;     23.58;           ;    -1076.44957266;    -0.00001972;         1.3726;        18.2474;     0.012962
       273;      5;     27.70;     23.36;           ;    -1076.44970994;    -0.00013728;         1.0448;         8.4012;     0.008765
       274;      5;     27.63;     23.06;           ;    -1076.44972885;    -0.00001891;         1.3227;        15.6571;     0.004739
       275;      7;     31.00;     23.47;           ;    -1076.44986188;    -0.00013303;         1.0150;         9.0850;     0.023591
       276;      5;     28.35;     23.31;           ;    -1076.44987298;    -0.00001110;         1.2822;        15.7856;     0.009291
       277;      5;     28.68;     23.39;           ;    -1076.44998532;    -0.00011235;         0.9065;         5.3569;     0.005597
       278;      5;     27.81;     23.53;           ;    -1076.45001039;    -0.00002506;         1.2272;        16.0069;     0.004154
       279;      7;     30.84;     23.61;           ;    -1076.45011784;    -0.00010745;         0.8739;         4.4266;     0.011947
