idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
359	59.8197	25.7130	52.8511	5.0	4.997	-0.124162872	-0.122041572	0.002121301	1.3311
360	64.1773	31.0301	60.5342	4.0	3.999	-0.139430522	-0.140623086	-0.001192564	-0.7483
361	57.8474	40.1444	62.0985	5.0	4.996	-0.123963009	-0.125047170	-0.001084161	-0.6803
362	66.8644	36.0168	56.5494	5.0	4.998	-0.132092414	-0.131772144	0.000320271	0.2010
363	54.8254	32.9519	47.5777	5.0	4.996	-0.109278620	-0.108590684	0.000687937	0.4317
364	65.6726	38.1814	59.3950	5.0	4.997	-0.120831269	-0.121551047	-0.000719778	-0.4517
365	67.2032	31.8347	54.5069	4.0	3.998	-0.141586429	-0.138846460	0.002739969	1.7194
366	65.0987	33.1365	58.3502	3.0	2.998	-0.164032178	-0.164216165	-0.000183987	-0.1155
367	58.9562	29.1264	62.4680	5.0	4.995	-0.117983811	-0.120686879	-0.002703068	-1.6962
368	61.3293	41.6598	52.9363	5.0	4.996	-0.124017953	-0.124254363	-0.000236410	-0.1483
369	59.7929	36.8749	48.8483	4.0	3.996	-0.132577604	-0.131681629	0.000895975	0.5622
370	57.0086	38.3600	60.7595	3.0	2.996	-0.164388209	-0.165854103	-0.001465894	-0.9199
371	64.4190	28.5937	53.5371	3.0	3.022	-0.163716548	-0.158133919	0.005582629	3.5032
372	56.3436	32.1365	48.4831	4.0	3.996	-0.127608285	-0.126123494	0.001484791	0.9317
373	61.0187	41.8838	56.7823	4.0	3.996	-0.134378290	-0.134967958	-0.000589667	-0.3700
374	52.3048	27.8546	54.3164	4.0	3.996	-0.103218383	-0.103862691	-0.000644308	-0.4043
375	60.7564	40.3946	58.5328	3.0	2.995	-0.156090998	-0.157000393	-0.000909396	-0.5707
376	61.0039	27.5862	48.6908	5.0	4.996	-0.116903752	-0.113870940	0.003032812	1.9031
377	66.4185	34.8289	59.4659	5.0	4.997	-0.127639654	-0.128073503	-0.000433849	-0.2722
378	51.5876	32.1137	60.2566	5.0	4.997	-0.109727976	-0.111467574	-0.001739598	-1.0916
379	49.5619	31.5942	52.1634	5.0	5.003	-0.094548911	-0.095038538	-0.000489627	-0.3072
380	55.7124	38.7472	62.7359	5.0	4.996	-0.120643806	-0.122026034	-0.001382228	-0.8674
381	60.9533	35.4934	47.2514	5.0	4.999	-0.118683960	-0.117204264	0.001479696	0.9285
382	55.8905	39.2433	51.5116	4.0	3.998	-0.135657867	-0.136209917	-0.000552050	-0.3464
383	55.7629	42.4250	57.8988	5.0	4.998	-0.121754694	-0.122291509	-0.000536815	-0.3369
384	57.4301	27.1779	57.3477	3.0	2.995	-0.131952665	-0.133071756	-0.001119091	-0.7022
385	51.2017	33.9557	49.7816	5.0	4.996	-0.101350030	-0.101676263	-0.000326233	-0.2047
386	64.8277	38.3961	57.6977	4.0	3.996	-0.137596078	-0.138393981	-0.000797903	-0.5007
387	61.5709	39.2314	53.8259	3.0	2.995	-0.166536779	-0.167144580	-0.000607801	-0.3814
388	65.2445	39.3043	55.7562	5.0	4.996	-0.127937408	-0.128190793	-0.000253385	-0.1590
389	64.3440	26.9090	56.4901	4.0	3.996	-0.132252633	-0.130525012	0.001727620	1.0841
390	53.8933	39.0488	58.2165	3.0	2.994	-0.152894476	-0.153717874	-0.000823398	-0.5167
391	61.8671	35.6022	49.9426	3.0	2.996	-0.156293860	-0.154552337	0.001741523	1.0928
392	56.9537	39.5958	53.5442	3.0	2.994	-0.167270151	-0.168229155	-0.000959004	-0.6018
393	50.7894	32.7866	58.0416	4.0	3.997	-0.112134471	-0.113265443	-0.001130972	-0.7097
394	55.0358	27.9705	59.8996	4.0	3.997	-0.112206806	-0.114253992	-0.002047186	-1.2846
395	53.9628	27.6950	58.6464	4.0	3.997	-0.108176477	-0.109704501	-0.001528024	-0.9588
396	56.7478	33.4420	63.1630	4.0	3.999	-0.129144091	-0.132757165	-0.003613074	-2.2672
397	62.4270	26.9799	60.0465	5.0	4.997	-0.119245381	-0.119834421	-0.000589040	-0.3696
398	56.7618	27.6519	58.4639	3.0	2.997	-0.127543524	-0.129494458	-0.001950934	-1.2242
399	52.2393	36.5280	50.1871	5.0	4.997	-0.109369609	-0.109776385	-0.000406775	-0.2553
400	59.6366	30.2833	48.5073	4.0	3.996	-0.135889647	-0.132364998	0.003524649	2.2118
401	65.3525	31.3247	48.1238	5.0	4.998	-0.114373026	-0.111459795	0.002913231	1.8281
402	62.1365	28.3609	49.3445	4.0	3.998	-0.130505660	-0.126284670	0.004220990	2.6487
403	53.9557	37.7539	54.0876	3.0	2.994	-0.160517287	-0.162044342	-0.001527054	-0.9582
404	67.2323	28.1250	55.6435	5.0	4.998	-0.117898695	-0.115998977	0.001899718	1.1921
405	59.8639	41.2224	53.3769	4.0	3.997	-0.138769363	-0.139201161	-0.000431798	-0.2710
406	49.1356	34.0541	55.5431	5.0	4.997	-0.100358294	-0.101096188	-0.000737894	-0.4630
407	64.0081	36.6838	59.2572	3.0	2.996	-0.152214069	-0.153883706	-0.001669636	-1.0477
408	51.0301	31.6956	51.4287	4.0	3.997	-0.104863136	-0.105438605	-0.000575469	-0.3611
409	51.2370	34.4222	51.5989	4.0	3.996	-0.111901683	-0.112656764	-0.000755080	-0.4738
410	59.9897	26.1882	54.9145	4.0	3.997	-0.136061465	-0.134479862	0.001581603	0.9925
411	55.9753	28.0754	51.0078	4.0	3.996	-0.125240301	-0.124019106	0.001221195	0.7663
412	55.4728	32.1795	63.5435	5.0	4.998	-0.113697841	-0.116523440	-0.002825599	-1.7731
413	63.8364	32.2967	61.2935	4.0	3.995	-0.136952199	-0.138656992	-0.001704793	-1.0698
414	51.8809	33.5369	49.1078	5.0	4.998	-0.102310866	-0.102463273	-0.000152407	-0.0956
415	53.5874	29.4846	60.0529	4.0	3.995	-0.112737434	-0.114945210	-0.002207777	-1.3854
416	63.6198	39.0941	59.0656	4.0	3.998	-0.137701307	-0.138858537	-0.001157230	-0.7262
417	59.9761	25.9666	56.3634	4.0	3.997	-0.129841174	-0.129219152	0.000622022	0.3903
418	54.6254	41.6500	55.0276	5.0	4.998	-0.124452452	-0.125038409	-0.000585957	-0.3677
419	65.9816	27.8524	51.1931	5.0	4.998	-0.117206777	-0.114012832	0.003193945	2.0042
420	58.2942	40.3714	59.3203	3.0	2.998	-0.158733623	-0.159366001	-0.000632378	-0.3968
421	67.0054	31.3411	53.3997	4.0	3.998	-0.141221669	-0.137813128	0.003408541	2.1389
422	66.5155	31.7053	51.0033	4.0	3.996	-0.133365908	-0.129713549	0.003652359	2.2919
423	67.0395	33.3872	55.5329	4.0	3.998	-0.143807348	-0.142063734	0.001743614	1.0941
424	64.4966	31.4410	48.7426	4.0	3.996	-0.129318304	-0.125490738	0.003827566	2.4018
425	52.3809	35.4561	55.9262	3.0	3.009	-0.149373042	-0.150841449	-0.001468407	-0.9214
426	67.7798	32.6527	51.5481	5.0	4.997	-0.120391515	-0.117941065	0.002450450	1.5377
427	56.0932	40.8891	61.0751	5.0	4.998	-0.122405601	-0.123257397	-0.000851796	-0.5345
428	51.1472	38.5611	58.6595	5.0	4.998	-0.113510281	-0.114431042	-0.000920761	-0.5778
429	66.0237	31.3383	59.1090	4.0	3.998	-0.136323253	-0.136169022	0.000154231	0.0968
430	54.6490	33.0969	48.7708	4.0	3.998	-0.120504901	-0.119944439	0.000560462	0.3517
431	62.4908	35.8818	50.6785	3.0	2.995	-0.162245963	-0.160729260	0.001516703	0.9517
432	65.7893	29.6176	55.6033	3.0	2.995	-0.156367423	-0.153070165	0.003297258	2.0691
433	67.5630	34.7430	55.7331	5.0	4.998	-0.129895058	-0.128904751	0.000990307	0.6214
434	56.6307	41.8791	56.3067	4.0	3.998	-0.137734407	-0.138238079	-0.000503671	-0.3161
435	66.4244	36.8764	58.8826	5.0	4.996	-0.123147408	-0.123623132	-0.000475724	-0.2985
436	66.6757	30.2550	52.5579	4.0	3.996	-0.137173954	-0.133316575	0.003857379	2.4205
437	64.8374	38.0174	58.6590	4.0	3.997	-0.135587651	-0.136551562	-0.000963911	-0.6049
438	66.3326	34.4715	57.1280	4.0	3.997	-0.146727137	-0.146230102	0.000497035	0.3119
439	60.7708	38.9590	49.5444	5.0	4.995	-0.124280482	-0.123877498	0.000402983	0.2529
440	58.2550	26.0579	56.0975	4.0	3.997	-0.125952263	-0.125796785	0.000155478	0.0976
441	63.8867	26.6757	50.6154	5.0	4.998	-0.116714390	-0.113519972	0.003194418	2.0045
442	58.8166	32.2345	49.3603	3.0	3.000	-0.158388529	-0.154957054	0.003431475	2.1533
443	57.4003	39.0247	62.7402	5.0	4.996	-0.124626591	-0.126008320	-0.001381729	-0.8670
444	57.3294	31.2255	63.8251	5.0	4.998	-0.113509715	-0.116384061	-0.002874346	-1.8037
445	64.6899	30.8049	58.9271	3.0	2.994	-0.156054965	-0.156191655	-0.000136690	-0.0858
446	55.7298	40.0969	53.3896	4.0	3.996	-0.145637233	-0.146427098	-0.000789865	-0.4956
447	59.1821	38.5792	60.7215	3.0	2.997	-0.163945433	-0.165411669	-0.001466237	-0.9201
448	49.8797	31.8389	54.4626	4.0	3.997	-0.101553466	-0.102184920	-0.000631454	-0.3962
449	53.4335	37.4509	51.3153	4.0	3.996	-0.125672489	-0.126326946	-0.000654457	-0.4107
450	59.5256	29.4226	47.7672	5.0	4.996	-0.119586740	-0.116859028	0.002727712	1.7117
451	61.9689	25.7763	51.8630	5.0	4.997	-0.120561269	-0.117746021	0.002815247	1.7666
452	58.2957	32.8468	63.3267	4.0	3.998	-0.128897193	-0.132519679	-0.003622486	-2.2731
453	59.6906	29.0077	50.6371	3.0	2.997	-0.158590307	-0.153422790	0.005167516	3.2427
454	60.1693	27.7359	50.2775	4.0	3.997	-0.135486364	-0.131664463	0.003821902	2.3983
455	51.0099	38.5924	56.0189	5.0	4.999	-0.115433676	-0.116275713	-0.000842037	-0.5284
456	58.8134	31.9390	64.1312	5.0	4.999	-0.115412028	-0.118166887	-0.002754860	-1.7287
457	67.6920	31.1923	51.4056	5.0	4.996	-0.118870474	-0.116101770	0.002768704	1.7374
458	66.2970	36.6745	53.5456	5.0	4.998	-0.134083843	-0.133160436	0.000923407	0.5794
459	63.7651	37.5183	52.7103	4.0	3.996	-0.153924054	-0.153429120	0.000494934	0.3106
460	50.3536	31.8292	52.7955	4.0	3.996	-0.103263422	-0.103913188	-0.000649766	-0.4077
461	56.1884	27.0331	60.8213	5.0	4.998	-0.106027745	-0.107773171	-0.001745426	-1.0953
462	62.6343	31.3480	62.8588	5.0	4.998	-0.121105425	-0.123047976	-0.001942551	-1.2190
463	65.9085	28.4324	53.8901	4.0	3.996	-0.137956057	-0.134376925	0.003579132	2.2459
464	64.4044	28.0364	55.2422	3.0	2.996	-0.155692483	-0.152204521	0.003487962	2.1887
465	65.2717	26.7912	52.8073	5.0	4.997	-0.120956953	-0.117966297	0.002990656	1.8767
466	52.9488	34.6388	49.9993	4.0	3.999	-0.117727218	-0.118058408	-0.000331190	-0.2078
467	54.1787	33.3062	59.9250	3.0	2.996	-0.153830157	-0.158063384	-0.004233228	-2.6564
468	54.9956	30.6647	50.2820	3.0	2.997	-0.133827707	-0.133095198	0.000732509	0.4597
469	57.1022	38.4759	51.7598	3.0	2.996	-0.155162416	-0.155813509	-0.000651093	-0.4086
470	62.6829	39.3382	59.6718	4.0	4.015	-0.140336512	-0.141590418	-0.001253906	-0.7868
471	56.4803	39.5052	62.3928	5.0	4.997	-0.122694045	-0.123909142	-0.001215097	-0.7625
472	65.3099	32.1445	49.3263	4.0	3.995	-0.130531549	-0.126916902	0.003614648	2.2682
473	61.5910	28.3703	58.7064	3.0	3.021	-0.155006094	-0.156120421	-0.001114326	-0.6993
474	65.1348	39.5301	57.9668	5.0	4.997	-0.123085731	-0.123697869	-0.000612138	-0.3841
475	64.9160	38.6959	53.5520	5.0	4.996	-0.132740639	-0.132520952	0.000219687	0.1379
476	51.4410	37.4482	60.2897	5.0	4.996	-0.113412173	-0.114574960	-0.001162787	-0.7297
477	60.0842	40.8087	60.1697	4.0	3.997	-0.135886212	-0.136767702	-0.000881490	-0.5531
478	60.8290	27.4160	53.9056	3.0	2.998	-0.162485383	-0.158699763	0.003785620	2.3755
479	55.7138	30.8988	63.1551	5.0	4.996	-0.112808899	-0.115684972	-0.002876074	-1.8048
480	56.4152	27.1674	55.0979	3.0	2.999	-0.130679013	-0.130948561	-0.000269548	-0.1691
481	53.6064	40.1062	55.6506	4.0	3.996	-0.136096629	-0.136888195	-0.000791566	-0.4967
482	53.7809	34.8876	60.1923	3.0	2.998	-0.152615867	-0.155538653	-0.002922786	-1.8341
483	55.7298	35.3619	49.3860	3.0	2.995	-0.132722773	-0.132210838	0.000511936	0.3212
484	59.0254	40.3089	52.2741	4.0	3.997	-0.143055715	-0.143463677	-0.000407961	-0.2560
485	52.8358	28.5264	51.7983	4.0	3.999	-0.107513620	-0.107778171	-0.000264551	-0.1660
486	65.8829	30.5681	50.3167	4.0	3.997	-0.130962616	-0.126923677	0.004038939	2.5345
487	57.1605	29.4662	62.6927	5.0	4.997	-0.114152105	-0.116988908	-0.002836802	-1.7801
488	53.1461	36.1756	59.5912	3.0	2.998	-0.149190873	-0.151004153	-0.001813280	-1.1379
489	58.1148	42.2773	56.9627	4.0	3.997	-0.134781673	-0.135263522	-0.000481849	-0.3024
490	62.2875	41.4928	53.5412	5.0	4.997	-0.124372138	-0.124618327	-0.000246189	-0.1545
491	68.0047	31.5392	52.7319	5.0	4.998	-0.122258116	-0.119711426	0.002546690	1.5981
492	51.3159	35.6149	56.4327	4.0	4.024	-0.129337975	-0.130497441	-0.001159466	-0.7276
493	50.3744	36.1413	52.9887	5.0	4.999	-0.107982224	-0.108741853	-0.000759629	-0.4767
494	56.0550	33.5898	47.0995	5.0	4.997	-0.110818917	-0.109877600	0.000941317	0.5907
495	51.6655	32.3533	57.5965	3.0	2.995	-0.120565741	-0.121619336	-0.001053594	-0.6611
496	63.2663	31.1766	59.8430	3.0	2.995	-0.161599320	-0.163531882	-0.001932561	-1.2127
497	60.0735	29.3985	61.2799	4.0	3.996	-0.134581228	-0.137761726	-0.003180498	-1.9958
498	58.2823	34.0300	48.0612	4.0	4.013	-0.131403202	-0.129723573	0.001679629	1.0540
499	54.6837	39.7644	57.6525	3.0	2.996	-0.157679488	-0.158340129	-0.000660641	-0.4146
500	62.8681	28.3267	59.8267	4.0	3.997	-0.134721142	-0.135547346	-0.000826204	-0.5185
501	65.6966	35.1684	58.5660	4.0	3.996	-0.143290987	-0.143812929	-0.000521942	-0.3275
502	54.7940	28.7527	49.1054	5.0	4.997	-0.108314797	-0.107484208	0.000830589	0.5212
503	66.5682	33.0412	58.0201	4.0	3.996	-0.140563094	-0.140069883	0.000493211	0.3095
504	62.2022	39.8256	57.0581	3.0	2.995	-0.159056385	-0.160163554	-0.001107169	-0.6948
505	62.4851	40.4539	54.4833	4.0	3.997	-0.141227934	-0.141683742	-0.000455808	-0.2860
506	65.2778	27.4455	55.2083	4.0	3.997	-0.133977111	-0.131335026	0.002642086	1.6579
507	52.0423	39.7963	55.0429	5.0	4.996	-0.118151934	-0.118906233	-0.000754300	-0.4733
508	53.5205	28.0225	50.1502	5.0	4.997	-0.102310273	-0.101998352	0.000311921	0.1957
509	54.0922	31.2312	59.7382	3.0	2.994	-0.133410925	-0.136886582	-0.003475657	-2.1810
510	61.0113	35.8918	48.4909	4.0	3.997	-0.133066448	-0.131595089	0.001471358	0.9233
511	61.4342	25.2586	56.6316	5.0	5.024	-0.119497694	-0.118690884	0.000806810	0.5063
512	65.8714	35.4139	55.0498	4.0	4.002	-0.154951915	-0.153890561	0.001061354	0.6660
513	63.2572	30.1811	60.7000	4.0	3.997	-0.139227326	-0.140798140	-0.001570814	-0.9857
514	53.9802	26.1127	54.1628	5.0	5.013	-0.102816463	-0.103062082	-0.000245619	-0.1541
515	51.6853	34.1664	60.6240	5.0	4.996	-0.115618989	-0.117379145	-0.001760156	-1.1045
516	63.3994	28.2195	60.8648	5.0	4.997	-0.119990719	-0.120796041	-0.000805323	-0.5053
517	51.3138	39.2130	57.8116	5.0	4.999	-0.114248271	-0.115082039	-0.000833768	-0.5232
518	65.3670	33.2008	49.5330	4.0	3.996	-0.132176648	-0.128966785	0.003209863	2.0142
519	65.1302	36.5068	59.5235	4.0	3.997	-0.135843158	-0.136883982	-0.001040824	-0.6531
520	62.2602	27.2287	55.9317	3.0	2.996	-0.155497337	-0.153347667	0.002149670	1.3489
521	60.6119	31.0203	63.3519	5.0	4.999	-0.119839257	-0.122434333	-0.002595076	-1.6284
522	51.7693	28.6632	50.8141	5.0	4.996	-0.096805832	-0.096932617	-0.000126786	-0.0796
523	63.7164	35.6861	59.9802	3.0	3.002	-0.153890069	-0.155824217	-0.001934148	-1.2137
524	56.4920	32.4307	47.2715	5.0	4.997	-0.114101391	-0.112836706	0.001264685	0.7936
525	56.2781	39.8814	54.4410	3.0	2.994	-0.167520024	-0.168432686	-0.000912662	-0.5727
526	56.0619	36.6566	47.5592	5.0	4.997	-0.109764275	-0.109329570	0.000434706	0.2728
527	53.7453	36.2845	51.7278	3.0	2.995	-0.138893789	-0.139809872	-0.000916083	-0.5749
528	62.9660	31.3046	49.1416	3.0	2.997	-0.149281286	-0.143961084	0.005320201	3.3385
529	61.6459	25.4139	53.7690	5.0	5.012	-0.123049882	-0.120874871	0.002175010	1.3648
530	50.2357	33.7438	50.8972	5.0	4.999	-0.099029730	-0.099512663	-0.000482933	-0.3030
531	65.8225	38.1707	54.7510	5.0	4.997	-0.130700679	-0.130522275	0.000178404	0.1120
532	51.3110	27.4132	53.8157	5.0	4.998	-0.093841726	-0.094280903	-0.000439176	-0.2756
533	56.8373	36.8483	62.4344	4.0	3.996	-0.141356445	-0.143764103	-0.002407659	-1.5108
534	51.0547	32.4004	53.6996	3.0	2.995	-0.114004490	-0.114805990	-0.000801501	-0.5029
535	62.9141	35.5831	49.2758	4.0	4.008	-0.139576763	-0.137657109	0.001919654	1.2046
536	52.6624	29.0685	56.5678	3.0	2.994	-0.111448720	-0.112589980	-0.001141260	-0.7162
537	59.3648	33.9840	62.2576	3.0	2.997	-0.151512406	-0.155856404	-0.004343998	-2.7259
538	56.4877	35.5886	48.1840	4.0	3.997	-0.121518431	-0.120809699	0.000708732	0.4447
539	64.8450	28.4799	49.0620	5.0	4.998	-0.114263119	-0.111001991	0.003261128	2.0464
540	50.0699	30.7355	55.4997	4.0	3.998	-0.099744071	-0.100389467	-0.000645396	-0.4050
541	64.8648	27.8284	52.3130	4.0	3.996	-0.135736194	-0.131549132	0.004187062	2.6274
542	54.9462	38.8172	59.8413	3.0	2.998	-0.154921683	-0.155916352	-0.000994669	-0.6242
543	68.0017	29.7953	56.0033	5.0	4.999	-0.119098213	-0.117402175	0.001696038	1.0643
544	62.0693	40.7050	52.3888	5.0	4.997	-0.128020460	-0.128122685	-0.000102226	-0.0641
545	52.6887	27.1155	52.2051	5.0	4.997	-0.098697358	-0.098825793	-0.000128435	-0.0806
546	67.9676	31.2187	57.5523	5.0	4.998	-0.120213338	-0.119220195	0.000993143	0.6232
547	52.2593	36.6721	52.9372	4.0	3.997	-0.128877587	-0.129954129	-0.001076542	-0.6755
548	58.4582	39.8606	50.2762	5.0	4.997	-0.125349098	-0.125405961	-0.000056864	-0.0357
549	51.6920	29.9615	59.8192	5.0	4.996	-0.102235716	-0.103738278	-0.001502563	-0.9429
550	62.0847	26.4465	53.8684	4.0	4.004	-0.139715506	-0.136652978	0.003062529	1.9218
551	54.9034	25.9117	58.7490	5.0	4.999	-0.100504439	-0.101543864	-0.001039425	-0.6522
552	52.9358	38.1073	57.2377	3.0	2.996	-0.150456852	-0.151509731	-0.001052879	-0.6607
553	57.2524	33.0933	47.0656	5.0	4.998	-0.115312020	-0.113944012	0.001368008	0.8584
554	53.8651	32.3060	48.0727	5.0	4.997	-0.107279239	-0.106835600	0.000443639	0.2784
555	63.3681	25.5533	57.0132	5.0	4.997	-0.117342672	-0.116346437	0.000996235	0.6251
556	62.1829	34.4678	62.5162	4.0	3.997	-0.134596246	-0.136895795	-0.002299549	-1.4430
557	51.5170	32.8543	50.6873	4.0	3.996	-0.108423964	-0.108957764	-0.000533800	-0.3350
558	63.2856	32.7122	49.2318	3.0	2.996	-0.150994496	-0.146481415	0.004513081	2.8320
559	54.5678	26.1680	53.0898	5.0	4.997	-0.105606891	-0.105512792	0.000094099	0.0590
560	58.9510	40.6228	60.5721	4.0	3.997	-0.137071686	-0.137961149	-0.000889463	-0.5581
561	65.8934	30.0947	54.5757	3.0	2.997	-0.160930647	-0.156635078	0.004295568	2.6955
562	60.3223	39.2705	61.2842	4.0	3.997	-0.140087726	-0.141397852	-0.001310126	-0.8221
563	51.6862	30.6330	49.5239	5.0	4.997	-0.098175215	-0.098251502	-0.000076287	-0.0479
564	50.6351	32.5311	59.4565	5.0	4.997	-0.105651560	-0.106986149	-0.001334588	-0.8375
565	51.9630	38.0752	55.7032	4.0	3.998	-0.131525708	-0.132548317	-0.001022609	-0.6417
566	63.6413	34.1909	62.8996	5.0	4.998	-0.120339326	-0.121926176	-0.001586851	-0.9958
567	65.3390	29.7914	52.5742	3.0	2.996	-0.158638351	-0.152855358	0.005782993	3.6289
568	51.0214	34.0795	59.4759	5.0	5.024	-0.114279067	-0.115734639	-0.001455571	-0.9134
569	54.6992	25.5234	55.0460	5.0	4.997	-0.102565283	-0.102820081	-0.000254798	-0.1599
570	60.0418	32.8022	49.0661	3.0	3.006	-0.157620498	-0.154014775	0.003605723	2.2626
571	52.3657	35.1959	56.9495	3.0	3.002	-0.149190972	-0.150658557	-0.001467585	-0.9209
572	53.4530	32.5007	60.4957	4.0	4.002	-0.130385220	-0.133454095	-0.003068875	-1.9257
573	59.0261	25.5822	53.5056	5.0	4.997	-0.122294792	-0.120738986	0.001555806	0.9763
574	59.1493	35.1435	62.0727	3.0	2.997	-0.156846247	-0.160640014	-0.003793767	-2.3806
575	61.1858	34.2646	62.8043	4.0	3.998	-0.135709997	-0.138417551	-0.002707554	-1.6990
576	54.7477	39.4224	58.8106	3.0	2.995	-0.155847535	-0.156579592	-0.000732057	-0.4594
577	51.7497	35.5788	59.1193	4.0	3.996	-0.128487434	-0.129993791	-0.001506357	-0.9453
578	57.5808	42.0054	55.1585	4.0	3.997	-0.136665095	-0.137159360	-0.000494265	-0.3102
579	67.4056	34.1063	57.9010	5.0	4.997	-0.126910168	-0.126539570	0.000370598	0.2326
580	50.9956	36.5997	52.2319	5.0	4.996	-0.110200623	-0.110924728	-0.000724105	-0.4544
581	53.2642	27.3918	51.1253	5.0	4.997	-0.100959030	-0.100831747	0.000127282	0.0799
582	59.6303	40.8935	58.3440	3.0	2.996	-0.155296839	-0.155942421	-0.000645582	-0.4051
583	56.3116	35.8394	62.5608	4.0	4.003	-0.139499467	-0.142423170	-0.002923702	-1.8347
584	53.1640	32.1388	58.8643	3.0	2.996	-0.134723936	-0.137237260	-0.002513324	-1.5771
585	51.6529	35.1513	60.8938	5.0	4.997	-0.114719960	-0.116333315	-0.001613355	-1.0124
586	58.6577	26.3491	58.3188	4.0	3.996	-0.122696717	-0.123556329	-0.000859612	-0.5394
587	52.5621	29.6954	52.6629	3.0	2.996	-0.115228627	-0.116065477	-0.000836851	-0.5251
588	54.8358	36.1388	61.0470	3.0	2.997	-0.154577932	-0.157215617	-0.002637685	-1.6552
589	55.4045	39.5434	50.1540	5.0	4.996	-0.116560209	-0.116814456	-0.000254247	-0.1595
590	67.3855	29.4051	52.3485	5.0	4.996	-0.120088029	-0.117146966	0.002941063	1.8455
591	52.6466	34.6000	51.6569	3.0	2.995	-0.128875662	-0.129947767	-0.001072105	-0.6728
592	55.5096	28.9738	51.5213	3.0	2.998	-0.135579920	-0.134750500	0.000829420	0.5205
593	64.0034	39.4176	53.3307	5.0	4.998	-0.133604637	-0.133571590	0.000033047	0.0207
594	49.1011	30.8161	53.8981	5.0	4.998	-0.092000434	-0.092529223	-0.000528789	-0.3318
595	61.3633	30.2859	49.2256	3.0	2.994	-0.151231919	-0.145774186	0.005457733	3.4248
596	63.7130	28.5216	58.1227	3.0	2.996	-0.152391396	-0.151828663	0.000562732	0.3531
597	54.8331	26.8539	54.2497	4.0	3.997	-0.114845365	-0.115151981	-0.000306616	-0.1924
598	50.7331	28.4279	52.6660	5.0	4.998	-0.093416503	-0.093799747	-0.000383244	-0.2405
599	57.6481	30.8919	62.5774	4.0	3.997	-0.127008056	-0.130901331	-0.003893275	-2.4431
600	53.1820	36.2601	53.5987	3.0	2.997	-0.150427643	-0.152097636	-0.001669992	-1.0479
601	53.3378	29.9662	51.4350	3.0	2.994	-0.120678263	-0.121160424	-0.000482161	-0.3026
602	59.9108	39.3427	49.9103	5.0	4.996	-0.126207416	-0.126007983	0.000199433	0.1251
603	54.9620	30.7792	49.1543	4.0	3.998	-0.121150227	-0.120268965	0.000881262	0.5530
604	66.0454	38.2384	58.2024	5.0	4.998	-0.122474630	-0.122968911	-0.000494280	-0.3102
605	55.0539	29.7381	49.6258	4.0	3.996	-0.120711875	-0.119791887	0.000919989	0.5773
606	58.4022	29.5033	51.3094	3.0	3.041	-0.168793755	-0.164271491	0.004522264	2.8378
607	63.1899	40.2598	56.5756	4.0	3.997	-0.140078350	-0.140820992	-0.000742642	-0.4660
608	57.5597	28.1974	60.5664	4.0	3.996	-0.123574629	-0.126296154	-0.002721525	-1.7078
609	56.8355	41.3408	54.1169	4.0	3.996	-0.139752988	-0.140327053	-0.000574065	-0.3602
610	57.0698	30.3945	49.3784	4.0	4.003	-0.137428957	-0.135102547	0.002326410	1.4598
611	60.2614	34.0783	64.0819	5.0	4.998	-0.120105437	-0.122509188	-0.002403751	-1.5084
612	60.3927	38.6340	50.7487	4.0	3.996	-0.142207263	-0.142016399	0.000190864	0.1198
613	58.9185	30.4717	60.9701	3.0	2.995	-0.149347854	-0.154816225	-0.005468370	-3.4315
614	60.4086	42.2759	53.3358	5.0	4.998	-0.121882458	-0.122189311	-0.000306853	-0.1926
615	55.3471	31.9167	48.8484	4.0	4.013	-0.124859163	-0.123839491	0.001019672	0.6399
616	63.9298	38.4141	61.3325	5.0	4.997	-0.120991960	-0.122115463	-0.001123503	-0.7050
617	58.8625	27.5416	53.9787	3.0	2.997	-0.156113060	-0.153796005	0.002317055	1.4540
618	50.5448	30.5053	53.0392	4.0	3.997	-0.101002787	-0.101594234	-0.000591447	-0.3711
619	50.1257	35.9978	53.9720	5.0	4.998	-0.108682705	-0.109494067	-0.000811361	-0.5091
620	56.9488	26.1344	57.4310	4.0	3.996	-0.116610424	-0.117377039	-0.000766615	-0.4811
621	52.2420	26.9266	56.7714	5.0	4.997	-0.096390535	-0.097195695	-0.000805160	-0.5052
622	62.0363	29.1589	61.7020	5.0	5.000	-0.124162951	-0.125974420	-0.001811469	-1.1367
623	67.5160	34.2371	51.8558	5.0	4.998	-0.123182662	-0.121169018	0.002013644	1.2636
624	52.0761	40.2576	56.4336	5.0	4.996	-0.116712766	-0.117441092	-0.000728326	-0.4570
625	65.6509	34.4103	50.4860	4.0	3.995	-0.136179353	-0.133563418	0.002615935	1.6415
626	55.7442	34.7080	62.6554	4.0	3.996	-0.134479404	-0.137774239	-0.003294836	-2.0675
627	58.1221	33.9582	63.3829	4.0	3.997	-0.130958266	-0.134368992	-0.003410726	-2.1403
628	57.8521	30.1784	63.3385	5.0	4.997	-0.114295685	-0.117156947	-0.002861262	-1.7955
629	64.1477	35.6795	52.1446	3.0	2.995	-0.167105925	-0.165446535	0.001659389	1.0413
630	59.6754	25.1897	54.6579	5.0	4.997	-0.120026137	-0.118803021	0.001223117	0.7675
