idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
1137	55.8325	30.7273	63.1219	5.0	4.999	-0.111523880	-0.114805845	-0.003281965	-2.0595
1138	51.9325	29.2273	50.1253	5.0	4.999	-0.097526823	-0.097401773	0.000125050	0.0785
1139	52.8325	26.4078	55.1110	5.0	5.000	-0.097203503	-0.097642277	-0.000438774	-0.2753
1140	61.0336	25.3273	57.8110	5.0	4.999	-0.115622926	-0.115378929	0.000243997	0.1531
1141	53.1325	29.2273	49.3170	5.0	4.999	-0.101557914	-0.101061877	0.000496037	0.3113
1142	65.3072	39.1273	55.4110	5.0	4.999	-0.128580282	-0.128829065	-0.000248783	-0.1561
1143	54.9325	34.0273	47.3868	5.0	5.000	-0.107909026	-0.107033603	0.000875424	0.5493
1144	63.6325	25.7675	57.5110	5.0	5.000	-0.116952072	-0.116049199	0.000902873	0.5666
1145	66.4743	35.8273	59.3110	5.0	5.000	-0.124145881	-0.124874530	-0.000728649	-0.4572
1146	51.6325	35.5273	60.9186	5.0	4.999	-0.114418649	-0.116144469	-0.001725820	-1.0830
1147	64.6557	36.4273	61.7110	5.0	4.999	-0.120218460	-0.121825619	-0.001607159	-1.0085
1148	51.9325	39.6988	55.1110	5.0	5.000	-0.118508710	-0.119301566	-0.000792855	-0.4975
1149	66.5731	37.0273	55.7110	5.0	5.000	-0.130604468	-0.130369566	0.000234902	0.1474
1150	63.8662	26.5273	50.9110	5.0	4.999	-0.118273988	-0.114794618	0.003479370	2.1833
1151	49.5655	30.4273	52.7110	5.0	5.000	-0.092298875	-0.092664789	-0.000365913	-0.2296
1152	58.2981	32.2273	47.3110	5.0	4.999	-0.121360280	-0.119053011	0.002307269	1.4478
1153	64.8325	27.5984	59.6110	5.0	4.999	-0.116929563	-0.116863200	0.000066363	0.0416
1154	63.9325	40.4102	54.5110	5.0	4.999	-0.128235769	-0.128521436	-0.000285668	-0.1793
1155	60.6325	42.9214	55.1110	5.0	5.000	-0.120139173	-0.120593693	-0.000454520	-0.2852
1156	56.7325	24.9881	56.3110	5.0	5.000	-0.105702715	-0.105771563	-0.000068848	-0.0432
1157	56.1325	29.2273	48.7403	5.0	5.000	-0.116084030	-0.114306020	0.001778010	1.1157
1158	53.1325	31.3273	61.5622	5.0	4.999	-0.110768368	-0.113386697	-0.002618329	-1.6430
1159	57.0325	38.5273	48.5671	5.0	5.000	-0.114259692	-0.113869097	0.000390596	0.2451
1160	52.2325	33.1273	60.7334	5.0	4.999	-0.117050241	-0.119358459	-0.002308217	-1.4484
1161	56.4325	40.3477	61.7110	5.0	5.000	-0.123665087	-0.124915406	-0.001250319	-0.7846
1162	55.8325	25.4184	54.2110	5.0	5.000	-0.106739729	-0.106400950	0.000338779	0.2126
1163	63.8435	40.9273	57.5110	5.0	4.999	-0.123551991	-0.124386237	-0.000834246	-0.5235
1164	59.7325	26.2487	60.2110	5.0	5.000	-0.111250501	-0.112438205	-0.001187704	-0.7453
1165	60.6325	42.9564	57.8110	5.0	5.000	-0.118900083	-0.119576564	-0.000676481	-0.4245
1166	60.3325	31.9200	63.8110	5.0	5.000	-0.117245522	-0.120372515	-0.003126993	-1.9622
1167	66.9325	33.2521	59.3110	5.0	4.998	-0.124853850	-0.125040649	-0.000186800	-0.1172
1168	63.6325	32.8273	47.2197	5.0	5.000	-0.116802279	-0.113985346	0.002816932	1.7677
1169	67.8325	33.7273	52.8231	5.0	4.998	-0.125903210	-0.123698562	0.002204647	1.3834
1170	57.9325	41.5273	52.1433	5.0	5.000	-0.125281597	-0.125579276	-0.000297679	-0.1868
1171	63.9325	39.1273	52.8039	5.0	4.999	-0.134289366	-0.134048762	0.000240604	0.1510
1172	61.2325	36.7273	47.8076	5.0	5.000	-0.119253307	-0.117904228	0.001349079	0.8466
1173	55.2325	42.1273	55.3559	5.0	4.999	-0.124715800	-0.125300091	-0.000584291	-0.3666
1174	62.1325	27.0898	60.2110	5.0	5.000	-0.118845455	-0.119730407	-0.000884951	-0.5553
1175	68.0092	31.3273	53.6110	5.0	5.000	-0.125988641	-0.123305078	0.002683563	1.6840
1176	62.5127	40.3273	52.4110	5.0	4.999	-0.129929999	-0.129906521	0.000023478	0.0147
1177	54.6325	41.2273	59.9597	5.0	4.999	-0.120505547	-0.121393166	-0.000887619	-0.5570
1178	66.0325	27.6727	58.4110	5.0	4.999	-0.116655787	-0.115864254	0.000791533	0.4967
1179	52.5889	38.5273	52.4110	5.0	4.999	-0.120170165	-0.120848686	-0.000678521	-0.4258
1180	56.4325	28.0024	61.7110	5.0	5.000	-0.107302612	-0.109733110	-0.002430499	-1.5252
1181	59.8785	25.9273	52.1110	5.0	4.998	-0.124151427	-0.121432645	0.002718781	1.7061
1182	53.4325	26.3868	53.6110	5.0	5.000	-0.100364012	-0.100469165	-0.000105153	-0.0660
1183	63.6325	26.6888	59.3110	5.0	4.999	-0.116916542	-0.116894591	0.000021951	0.0138
1184	50.7325	34.9273	59.0950	5.0	4.999	-0.113772302	-0.115152502	-0.001380200	-0.8661
1185	54.6325	26.5273	51.9203	5.0	4.999	-0.105688512	-0.105144552	0.000543960	0.3413
1186	49.3316	31.9273	57.5110	5.0	5.000	-0.096090863	-0.096917332	-0.000826469	-0.5186
1187	48.9010	32.8273	55.7110	5.0	5.000	-0.095910878	-0.096556465	-0.000645587	-0.4051
1188	55.5325	25.1467	56.3110	5.0	5.000	-0.101788145	-0.102071433	-0.000283288	-0.1778
1189	60.8114	26.2273	59.9110	5.0	4.998	-0.113679475	-0.114534466	-0.000854992	-0.5365
1190	50.2306	33.7273	58.7110	5.0	4.999	-0.107004400	-0.108218375	-0.001213976	-0.7618
1191	67.3987	29.5273	52.1110	5.0	5.000	-0.120980084	-0.117744583	0.003235501	2.0303
1192	51.0325	37.2658	59.6110	5.0	4.999	-0.113480876	-0.114710671	-0.001229795	-0.7717
1193	62.2130	25.6273	53.0110	5.0	5.002	-0.123535442	-0.120666213	0.002869229	1.8005
1194	59.4325	28.0273	48.7251	5.0	4.999	-0.120422898	-0.117265559	0.003157339	1.9813
1195	49.8325	35.5893	54.8110	5.0	4.999	-0.107425458	-0.108225107	-0.000799649	-0.5018
1196	67.9374	29.8273	56.6110	5.0	5.000	-0.119479420	-0.117903351	0.001576069	0.9890
1197	56.1325	40.0273	50.6053	5.0	5.000	-0.120547785	-0.120719354	-0.000171569	-0.1077
1198	65.1325	33.1273	61.6106	5.0	4.999	-0.122002880	-0.123415353	-0.001412474	-0.8863
1199	62.8992	38.5273	50.3110	5.0	4.999	-0.127562238	-0.126807630	0.000754608	0.4735
1200	61.8325	42.4766	57.8110	5.0	5.000	-0.119564778	-0.120302397	-0.000737619	-0.4629
1201	57.0325	36.0774	63.8110	5.0	4.999	-0.121805777	-0.124572391	-0.002766614	-1.7361
1202	57.6325	32.8273	47.1355	5.0	5.000	-0.117369790	-0.115481745	0.001888046	1.1848
1203	58.8325	36.1273	63.9045	5.0	5.000	-0.122393558	-0.125112804	-0.002719246	-1.7064
1204	64.1292	30.7273	61.7110	5.0	4.999	-0.122444287	-0.123980063	-0.001535775	-0.9637
1205	52.8325	35.9884	49.1110	5.0	4.998	-0.107043175	-0.106997543	0.000045633	0.0286
1206	57.6325	26.9655	51.2110	5.0	4.999	-0.124285911	-0.122021386	0.002264525	1.4210
1207	50.1316	31.0273	58.7110	5.0	5.000	-0.097277793	-0.098355370	-0.001077577	-0.6762
1208	64.6752	26.5273	52.1110	5.0	4.999	-0.120490935	-0.117131099	0.003359836	2.1083
1209	52.7047	35.2273	62.0110	5.0	4.999	-0.116278930	-0.118441126	-0.002162196	-1.3568
1210	49.8863	34.9273	52.4110	5.0	5.000	-0.101918194	-0.102492934	-0.000574740	-0.3607
1211	50.9017	36.4273	52.1110	5.0	4.999	-0.108943728	-0.109566388	-0.000622660	-0.3907
1212	51.9325	29.8273	59.9260	5.0	5.003	-0.101797830	-0.103442257	-0.001644428	-1.0319
1213	57.6325	27.4273	61.2220	5.0	4.999	-0.110279184	-0.112503979	-0.002224795	-1.3961
1214	63.3325	31.9273	62.7464	5.0	5.000	-0.119739135	-0.121863587	-0.002124452	-1.3331
1215	66.2500	36.7273	53.6110	5.0	4.999	-0.134673500	-0.133709262	0.000964238	0.6051
1216	57.3325	26.1053	52.4110	5.0	5.000	-0.118401889	-0.116850840	0.001551049	0.9733
1217	50.6801	37.9273	57.5110	5.0	5.000	-0.114139913	-0.115123471	-0.000983558	-0.6172
1218	64.8325	28.0273	49.4763	5.0	4.999	-0.115898069	-0.112293980	0.003604090	2.2616
1219	55.5325	31.6273	47.7873	5.0	5.000	-0.113328908	-0.111942020	0.001386888	0.8703
1220	62.7325	36.7494	48.5110	5.0	5.000	-0.122900465	-0.121431059	0.001469406	0.9221
1221	53.5556	36.4273	62.6110	5.0	4.999	-0.117114590	-0.119180820	-0.002066230	-1.2966
1222	63.6325	27.1273	49.7002	5.0	5.000	-0.116497688	-0.112922625	0.003575063	2.2434
1223	59.4325	38.5273	48.9209	5.0	4.999	-0.121829228	-0.121213231	0.000615997	0.3865
1224	58.8325	37.0273	47.8264	5.0	5.000	-0.118153305	-0.117151546	0.001001759	0.6286
1225	66.4264	36.7273	59.0110	5.0	5.000	-0.122603141	-0.123344819	-0.000741678	-0.4654
1226	66.8294	35.5273	58.1110	5.0	5.000	-0.128435399	-0.128663694	-0.000228296	-0.1433
1227	55.2325	27.4273	60.9527	5.0	4.999	-0.102575390	-0.104496150	-0.001920760	-1.2053
1228	62.1325	26.2273	50.5974	5.0	5.000	-0.118697075	-0.115341767	0.003355308	2.1055
1229	56.4325	31.0273	47.9113	5.0	5.000	-0.117861242	-0.116010549	0.001850693	1.1613
1230	60.0325	34.0273	46.9210	5.0	5.000	-0.118927442	-0.116853429	0.002074014	1.3015
1231	67.5325	34.6948	54.8110	5.0	4.999	-0.131476518	-0.130077114	0.001399404	0.8781
1232	57.3325	28.6273	49.2956	5.0	4.999	-0.123781500	-0.121281973	0.002499527	1.5685
1233	56.1325	33.1273	63.9946	5.0	5.000	-0.113973397	-0.117207743	-0.003234346	-2.0296
1234	57.3325	31.6273	63.9787	5.0	5.000	-0.112507456	-0.115848744	-0.003341288	-2.0967
1235	61.2325	41.2804	52.4110	5.0	4.999	-0.125896294	-0.126027082	-0.000130788	-0.0821
1236	61.2616	42.1273	53.6110	5.0	4.999	-0.122710681	-0.123014688	-0.000304007	-0.1908
1237	59.4325	32.5273	47.0720	5.0	5.000	-0.121249287	-0.118762542	0.002486745	1.5605
1238	63.6325	36.1273	48.6663	5.0	4.999	-0.124060879	-0.122283485	0.001777394	1.1153
1239	64.2325	26.1780	53.0110	5.0	5.000	-0.122773848	-0.119631663	0.003142185	1.9718
1240	58.8325	24.9533	56.6110	5.0	5.000	-0.112088204	-0.111801323	0.000286881	0.1800
1241	64.2325	34.6273	62.4868	5.0	4.999	-0.119555389	-0.121385332	-0.001829943	-1.1483
1242	61.5325	27.1553	49.1110	5.0	5.000	-0.117317078	-0.113882949	0.003434129	2.1549
1243	56.7325	25.1268	57.5110	5.0	5.000	-0.104427971	-0.104885961	-0.000457990	-0.2874
1244	55.2325	36.7273	47.8230	5.0	5.000	-0.108206270	-0.107697563	0.000508707	0.3192
1245	62.4325	35.8273	63.3272	5.0	5.000	-0.119717905	-0.121913730	-0.002195825	-1.3779
1246	50.7765	32.2273	59.6110	5.0	5.000	-0.104621463	-0.106079403	-0.001457940	-0.9149
1247	51.6325	31.0755	49.4110	5.0	4.999	-0.098340940	-0.098248281	0.000092660	0.0581
1248	49.4394	33.1273	52.4110	5.0	5.000	-0.096773807	-0.097248088	-0.000474282	-0.2976
1249	52.5325	39.7273	59.9936	5.0	4.999	-0.115727013	-0.116755711	-0.001028697	-0.6455
1250	50.1325	29.2273	52.6832	5.0	4.999	-0.092200242	-0.092516681	-0.000316439	-0.1986
1251	53.9543	29.5273	48.8110	5.0	4.999	-0.105021208	-0.104220271	0.000800937	0.5026
1252	62.5396	41.5273	53.9110	5.0	4.999	-0.124397643	-0.124687015	-0.000289371	-0.1816
1253	51.6325	37.6273	53.4293	5.0	5.017	-0.120155964	-0.121016202	-0.000860238	-0.5398
1254	54.0325	34.6273	47.8361	5.0	5.000	-0.106525526	-0.105965760	0.000559766	0.3513
1255	54.0325	25.7235	56.6110	5.0	5.000	-0.098218856	-0.098794191	-0.000575335	-0.3610
1256	50.2108	28.3273	54.8110	5.0	4.999	-0.090849527	-0.091325213	-0.000475686	-0.2985
1257	67.6964	31.9273	51.2110	5.0	5.000	-0.120265781	-0.117374653	0.002891129	1.8142
1258	56.6135	26.2273	59.9110	5.0	4.998	-0.104494744	-0.105908284	-0.001413541	-0.8870
1259	52.1699	40.3273	57.8110	5.0	4.999	-0.116594788	-0.117425128	-0.000830340	-0.5210
1260	52.8325	32.6198	61.4110	5.0	4.999	-0.115812823	-0.118458443	-0.002645620	-1.6602
1261	66.8564	29.2273	50.9110	5.0	5.000	-0.118301890	-0.114892357	0.003409533	2.1395
1262	50.7137	34.6273	50.6110	5.0	5.000	-0.101678309	-0.102021721	-0.000343412	-0.2155
1263	51.6325	37.3273	60.6423	5.0	4.999	-0.113975058	-0.115353633	-0.001378574	-0.8651
1264	62.4325	38.2273	62.2345	5.0	5.000	-0.123370539	-0.125200810	-0.001830271	-1.1485
1265	60.3325	42.2118	59.9110	5.0	5.000	-0.119456802	-0.120370195	-0.000913394	-0.5732
1266	58.5325	40.5533	51.2110	5.0	4.999	-0.128386604	-0.128503782	-0.000117178	-0.0735
1267	49.1538	33.7273	56.3110	5.0	5.000	-0.099778712	-0.100536201	-0.000757490	-0.4753
1268	54.9325	29.8273	62.2712	5.0	5.000	-0.108826462	-0.111711897	-0.002885434	-1.8106
1269	53.4325	29.2273	61.2177	5.0	4.999	-0.103025363	-0.105161520	-0.002136157	-1.3405
1270	68.1653	32.8273	54.8110	5.0	5.000	-0.126449553	-0.124558837	0.001890716	1.1864
1271	57.3325	25.1550	54.8110	5.0	5.000	-0.111287360	-0.110699483	0.000587877	0.3689
1272	56.1325	38.2273	63.0388	5.0	5.000	-0.122083073	-0.123994681	-0.001911608	-1.1996
1273	62.7325	30.7273	62.5434	5.0	5.000	-0.120378602	-0.122619920	-0.002241319	-1.4064
1274	57.0325	42.3435	53.6110	5.0	5.000	-0.123195759	-0.123634555	-0.000438796	-0.2753
1275	53.7325	40.6273	53.8429	5.0	4.999	-0.124268163	-0.124945519	-0.000677356	-0.4250
1276	62.1838	42.4273	56.6110	5.0	4.999	-0.120250741	-0.120871220	-0.000620478	-0.3894
1277	52.5325	27.0256	57.5110	5.0	4.999	-0.096526733	-0.097439419	-0.000912686	-0.5727
1278	54.2065	39.7273	51.8110	5.0	4.999	-0.122039493	-0.122535734	-0.000496241	-0.3114
1279	55.2325	25.7772	58.7110	5.0	5.000	-0.099875677	-0.100875376	-0.000999699	-0.6273
1280	51.9325	26.8704	55.7110	5.0	5.000	-0.094264223	-0.094835662	-0.000571439	-0.3586
1281	62.1325	32.2273	46.8608	5.0	5.000	-0.117373727	-0.114504416	0.002869311	1.8005
1282	55.2325	40.0273	61.7493	5.0	5.000	-0.120395237	-0.121652075	-0.001256838	-0.7887
1283	65.5765	30.7273	60.8110	5.0	4.999	-0.121009494	-0.121702504	-0.000693010	-0.4349
1284	57.9325	43.0133	58.4110	5.0	5.000	-0.119788249	-0.120443336	-0.000655088	-0.4111
1285	54.0325	32.5273	48.0199	5.0	5.000	-0.108092782	-0.107334430	0.000758351	0.4759
1286	62.1325	38.3017	49.4110	5.0	4.999	-0.124031848	-0.123169159	0.000862689	0.5413
1287	67.2231	28.9273	53.0110	5.0	5.000	-0.123099406	-0.119921991	0.003177415	1.9939
1288	50.2858	28.3273	56.0110	5.0	4.999	-0.091041675	-0.091645783	-0.000604107	-0.3791
1289	62.7325	34.3273	63.3758	5.0	5.000	-0.119012906	-0.121312993	-0.002300087	-1.4433
1290	61.8325	41.7364	59.6110	5.0	4.999	-0.120245657	-0.121238291	-0.000992635	-0.6229
1291	58.5325	27.1273	61.0669	5.0	5.000	-0.111248908	-0.113232577	-0.001983669	-1.2448
1292	53.4969	27.4273	50.9110	5.0	4.999	-0.101627338	-0.101233724	0.000393614	0.2470
1293	56.1325	37.0273	47.7168	5.0	5.000	-0.109941882	-0.109333291	0.000608590	0.3819
1294	52.2990	33.4273	48.8110	5.0	4.999	-0.103202397	-0.103037499	0.000164898	0.1035
1295	65.4325	35.8613	49.7110	5.0	5.000	-0.123415076	-0.121539974	0.001875102	1.1766
1296	67.8325	31.6273	58.0049	5.0	4.999	-0.121133371	-0.120358084	0.000775286	0.4865
1297	57.3325	40.0026	50.3110	5.0	5.000	-0.122218484	-0.122243401	-0.000024917	-0.0156
1298	50.5250	29.5273	58.4110	5.0	4.999	-0.094715304	-0.095725169	-0.001009865	-0.6337
1299	60.3325	38.2273	48.6864	5.0	4.999	-0.121028161	-0.120232445	0.000795716	0.4993
1300	53.7325	27.1171	59.6110	5.0	5.000	-0.098629271	-0.100038520	-0.001409249	-0.8843
1301	51.2949	38.8273	58.7110	5.0	5.000	-0.114290893	-0.115290210	-0.000999317	-0.6271
1302	59.4325	42.9761	54.5110	5.0	5.000	-0.120602013	-0.121019304	-0.000417291	-0.2619
1303	57.0325	34.6273	46.9687	5.0	5.000	-0.112113382	-0.110835786	0.001277596	0.8017
1304	63.0325	39.6340	60.8110	5.0	4.999	-0.123619289	-0.125080218	-0.001460930	-0.9167
1305	54.8742	41.8273	58.7110	5.0	4.999	-0.122452828	-0.123192938	-0.000740110	-0.4644
1306	67.2325	28.2837	56.6110	5.0	4.999	-0.117975431	-0.116331032	0.001644399	1.0319
1307	50.6606	36.7273	55.1110	5.0	5.004	-0.116730089	-0.117673091	-0.000943002	-0.5917
1308	63.0325	28.6273	61.2174	5.0	5.000	-0.120529112	-0.121887605	-0.001358493	-0.8525
1309	57.3325	25.9273	59.4654	5.0	4.999	-0.106634422	-0.107819730	-0.001185308	-0.7438
1310	58.2325	42.2012	60.2110	5.0	5.000	-0.120500486	-0.121371139	-0.000870653	-0.5463
1311	66.3325	31.6273	60.2756	5.0	4.999	-0.121832470	-0.122253323	-0.000420853	-0.2641
1312	52.0674	37.0273	50.9110	5.0	4.999	-0.111309447	-0.111723387	-0.000413940	-0.2598
1313	54.0325	41.7300	57.2110	5.0	5.000	-0.121604138	-0.122291655	-0.000687517	-0.4314
1314	60.9325	28.0273	48.3038	5.0	4.999	-0.117409008	-0.114035463	0.003373545	2.1169
1315	60.3325	30.1273	47.2592	5.0	5.000	-0.118517717	-0.115409389	0.003108329	1.9505
1316	64.7140	38.5273	60.5110	5.0	4.999	-0.119867680	-0.121198883	-0.001331203	-0.8353
1317	52.6898	30.7273	61.1110	5.0	4.999	-0.106912823	-0.109165912	-0.002253090	-1.4138
1318	51.9325	28.4202	50.9110	5.0	4.999	-0.096875086	-0.096828452	0.000046634	0.0293
1319	64.2325	32.2273	47.4157	5.0	5.000	-0.115971406	-0.112984882	0.002986524	1.8741
1320	67.1198	28.0273	54.8110	5.0	4.999	-0.120007461	-0.117572161	0.002435300	1.5282
1321	55.2325	34.8311	63.5110	5.0	4.999	-0.118778507	-0.121725579	-0.002947072	-1.8493
1322	57.3325	34.0273	64.3137	5.0	5.000	-0.115697316	-0.118835373	-0.003138057	-1.9692
1323	67.7531	30.1273	53.3110	5.0	5.000	-0.124430487	-0.121465944	0.002964543	1.8603
1324	50.4781	36.1273	58.4110	5.0	5.000	-0.113445819	-0.114618970	-0.001173152	-0.7362
1325	55.8325	42.4273	58.0466	5.0	4.999	-0.122963993	-0.123617453	-0.000653460	-0.4101
1326	64.2325	33.4273	62.4137	5.0	5.000	-0.120524125	-0.122369481	-0.001845355	-1.1580
1327	52.8325	40.8940	56.0110	5.0	5.000	-0.119632921	-0.120361337	-0.000728416	-0.4571
1328	64.5325	33.4273	47.7125	5.0	5.000	-0.117300846	-0.114607543	0.002693302	1.6901
1329	61.2325	33.1273	46.9206	5.0	5.000	-0.119772111	-0.117194799	0.002577312	1.6173
1330	51.5695	35.2273	50.0110	5.0	4.999	-0.104952562	-0.105176957	-0.000224396	-0.1408
1331	54.6325	26.0421	53.6110	5.0	5.004	-0.105065395	-0.104915735	0.000149660	0.0939
1332	63.3325	25.6708	53.6110	5.0	5.000	-0.122192427	-0.119455107	0.002737319	1.7177
1333	51.0325	32.8273	49.7348	5.0	5.000	-0.098911092	-0.099024286	-0.000113194	-0.0710
1334	57.6325	38.2273	63.1343	5.0	5.000	-0.125030238	-0.127066238	-0.002035999	-1.2776
1335	52.7598	28.3273	59.9110	5.0	4.999	-0.099232449	-0.100801392	-0.001568943	-0.9845
1336	64.1991	39.7273	59.6110	5.0	4.999	-0.122064915	-0.123279361	-0.001214446	-0.7621
1337	60.3325	25.5857	53.0110	5.0	5.000	-0.123657068	-0.121202537	0.002454531	1.5402
1338	52.8325	32.5273	48.4543	5.0	5.000	-0.103647483	-0.103268202	0.000379281	0.2380
1339	61.5435	40.6273	61.1110	5.0	5.000	-0.121890730	-0.123190332	-0.001299601	-0.8155
1340	53.5475	38.2273	50.0110	5.0	4.999	-0.111587246	-0.111756247	-0.000169000	-0.1060
1341	60.5598	37.3273	63.2110	5.0	4.999	-0.125109391	-0.127364667	-0.002255276	-1.4152
1342	55.8325	38.8639	49.1110	5.0	5.000	-0.113245219	-0.113101702	0.000143517	0.0901
1343	59.4325	25.6771	53.3110	5.0	5.000	-0.123973449	-0.121877981	0.002095468	1.3149
1344	56.1325	41.5273	60.2054	5.0	5.000	-0.123984654	-0.124878790	-0.000894137	-0.5611
1345	60.1107	31.6273	47.0110	5.0	4.999	-0.120106974	-0.117283870	0.002823104	1.7715
1346	58.8325	34.3273	64.3440	5.0	5.000	-0.117272087	-0.120307683	-0.003035596	-1.9049
1347	64.5325	25.7922	55.7110	5.0	5.000	-0.118013248	-0.116168694	0.001844555	1.1575
1348	67.1039	35.5273	53.0110	5.0	5.000	-0.129426029	-0.127852023	0.001574006	0.9877
1349	65.7325	33.4273	60.8719	5.0	4.999	-0.124089689	-0.125182553	-0.001092864	-0.6858
1350	60.6325	39.7273	62.1222	5.0	5.000	-0.123684823	-0.125243642	-0.001558820	-0.9782
1351	57.9325	27.7273	50.1443	5.0	4.999	-0.126311427	-0.123557262	0.002754165	1.7283
1352	59.1325	31.0273	63.7636	5.0	5.000	-0.114605385	-0.117872819	-0.003267434	-2.0503
1353	50.1325	35.6755	56.6110	5.0	4.999	-0.112193290	-0.113167468	-0.000974178	-0.6113
1354	51.6325	33.7273	60.3083	5.0	4.999	-0.115466355	-0.117394719	-0.001928364	-1.2101
1355	63.9325	36.7273	62.1893	5.0	4.999	-0.120210156	-0.121983049	-0.001772892	-1.1125
1356	62.4325	25.2290	55.1110	5.0	5.000	-0.120046961	-0.118205084	0.001841877	1.1558
1357	50.7275	30.4273	50.6110	5.0	5.000	-0.095289000	-0.095423902	-0.000134901	-0.0847
1358	56.7325	42.9713	56.0110	5.0	5.000	-0.121437672	-0.121966015	-0.000528343	-0.3315
1359	55.5325	28.3273	49.3601	5.0	5.000	-0.111850277	-0.110451304	0.001398972	0.8779
1360	53.7325	38.5273	62.0769	5.0	5.000	-0.116954102	-0.118449765	-0.001495663	-0.9385
1361	50.9873	34.6273	59.6110	5.0	5.000	-0.114070103	-0.115605898	-0.001535795	-0.9637
1362	62.4325	30.1273	47.2049	5.0	5.000	-0.115669280	-0.112372136	0.003297145	2.0690
1363	54.6325	37.4544	48.5110	5.0	4.999	-0.108837047	-0.108585784	0.000251263	0.1577
1364	53.4325	34.0273	62.2612	5.0	5.000	-0.118767523	-0.121529434	-0.002761911	-1.7331
1365	59.7325	25.2350	54.5110	5.0	5.000	-0.120225423	-0.118702432	0.001522991	0.9557
1366	62.4325	25.6157	57.8110	5.0	5.000	-0.117632866	-0.117091073	0.000541793	0.3400
1367	61.8530	39.7273	51.5110	5.0	5.000	-0.132966170	-0.132758667	0.000207503	0.1302
1368	60.9325	34.6273	63.8552	5.0	5.000	-0.120557905	-0.123320423	-0.002762518	-1.7335
1369	53.1325	37.0273	49.3868	5.0	5.000	-0.108492071	-0.108522565	-0.000030495	-0.0191
1370	62.1325	34.3273	47.2513	5.0	5.000	-0.120518286	-0.118207520	0.002310767	1.4500
1371	59.1325	28.9961	62.3110	5.0	4.999	-0.117132574	-0.120183932	-0.003051358	-1.9148
1372	63.6743	41.2273	56.3110	5.0	5.000	-0.123636504	-0.124262996	-0.000626492	-0.3931
1373	49.1975	30.1273	55.1110	5.0	5.000	-0.090808722	-0.091322490	-0.000513768	-0.3224
1374	54.9325	25.4207	55.1110	5.0	5.000	-0.102096642	-0.102200715	-0.000104073	-0.0653
1375	62.7325	25.9667	51.5110	5.0	5.000	-0.119890850	-0.116613357	0.003277493	2.0567
1376	59.3965	29.2273	47.9110	5.0	4.999	-0.120353001	-0.117254286	0.003098715	1.9445
1377	67.4402	33.4273	50.9110	5.0	5.000	-0.121029364	-0.118485489	0.002543875	1.5963
1378	53.5797	26.5273	52.7110	5.0	4.998	-0.101076435	-0.100976971	0.000099464	0.0624
1379	55.5325	30.1273	48.2838	5.0	5.000	-0.113123869	-0.111649827	0.001474042	0.9250
1380	55.0390	42.1273	56.3110	5.0	4.999	-0.124829630	-0.125444881	-0.000615251	-0.3861
1381	63.3325	28.6273	48.1383	5.0	5.000	-0.115133108	-0.111597357	0.003535751	2.2187
1382	64.6081	29.5273	48.2110	5.0	4.999	-0.114886286	-0.111397782	0.003488504	2.1891
1383	62.5602	42.1273	55.7110	5.0	4.999	-0.121493562	-0.122021255	-0.000527693	-0.3311
1384	49.5325	33.7274	57.5110	5.0	5.000	-0.102420532	-0.103345009	-0.000924476	-0.5801
1385	51.3325	38.5273	54.7734	5.0	4.999	-0.117851947	-0.118708620	-0.000856673	-0.5376
1386	65.1325	39.5022	58.1110	5.0	4.999	-0.122545012	-0.123427815	-0.000882803	-0.5540
1387	66.1377	29.5273	59.9110	5.0	4.999	-0.118391182	-0.118395909	-0.000004727	-0.0030
1388	54.6325	36.1273	63.1382	5.0	5.000	-0.119476398	-0.121898524	-0.002422126	-1.5199
1389	65.4325	26.4053	56.6110	5.0	4.999	-0.117031762	-0.115489596	0.001542166	0.9677
1390	62.8887	40.9273	59.6110	5.0	4.999	-0.121950335	-0.123074845	-0.001124511	-0.7056
1391	60.0325	40.6273	51.3757	5.0	4.999	-0.128373965	-0.128396214	-0.000022248	-0.0140
1392	62.1325	29.2597	61.7110	5.0	5.000	-0.123181507	-0.125323513	-0.002142006	-1.3441
1393	66.3325	27.0883	54.8110	5.0	5.000	-0.119415439	-0.116998249	0.002417191	1.5168
1394	61.8325	35.5273	47.5194	5.0	5.000	-0.120444803	-0.118609768	0.001835035	1.1515
1395	54.9325	32.0809	63.2110	5.0	4.998	-0.112899470	-0.116112636	-0.003213166	-2.0163
1396	65.4931	35.2273	61.1110	5.0	5.000	-0.121801574	-0.123141708	-0.001340133	-0.8409
1397	63.0325	38.8273	61.5827	5.0	4.999	-0.122405914	-0.124032112	-0.001626198	-1.0205
1398	48.8617	31.6273	55.1110	5.0	5.000	-0.092718873	-0.093267244	-0.000548371	-0.3441
1399	66.0325	30.4273	48.9362	5.0	4.999	-0.115737713	-0.112380511	0.003357202	2.1067
1400	64.5325	38.2273	52.4385	5.0	5.000	-0.135293679	-0.134697437	0.000596242	0.3741
1401	65.2637	39.4273	56.3110	5.0	4.999	-0.126163574	-0.126661224	-0.000497649	-0.3123
1402	56.4325	36.1693	47.3110	5.0	4.999	-0.109965872	-0.109130239	0.000835633	0.5244
1403	65.4325	31.9273	48.1251	5.0	5.000	-0.115864426	-0.112786257	0.003078169	1.9316
