idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
541	64.8648	27.8284	52.3130	4.0	3.996	-0.137540660	-0.132957558	0.004583101	2.8759
542	54.9462	38.8172	59.8413	3.0	2.998	-0.156831415	-0.158057394	-0.001225979	-0.7693
543	68.0017	29.7953	56.0033	5.0	4.999	-0.120066894	-0.118231317	0.001835577	1.1518
544	62.0693	40.7050	52.3888	5.0	4.997	-0.128237652	-0.128276282	-0.000038630	-0.0242
545	52.6887	27.1155	52.2051	5.0	4.997	-0.098300042	-0.098289506	0.000010537	0.0066
546	67.9676	31.2187	57.5523	5.0	4.998	-0.120746194	-0.119713638	0.001032555	0.6479
547	52.2593	36.6721	52.9372	4.0	3.997	-0.128720210	-0.129728189	-0.001007979	-0.6325
548	58.4582	39.8606	50.2762	5.0	4.997	-0.125309084	-0.125215331	0.000093753	0.0588
549	51.6920	29.9615	59.8192	5.0	4.996	-0.101135074	-0.102702971	-0.001567898	-0.9839
550	62.0847	26.4465	53.8684	4.0	4.004	-0.140266968	-0.136915203	0.003351765	2.1033
551	54.9034	25.9117	58.7490	5.0	4.999	-0.099224783	-0.100261893	-0.001037110	-0.6508
552	52.9358	38.1073	57.2377	3.0	2.996	-0.151965209	-0.153124061	-0.001158851	-0.7272
553	57.2524	33.0933	47.0656	5.0	4.998	-0.115230620	-0.113538583	0.001692037	1.0618
554	53.8651	32.3060	48.0727	5.0	4.997	-0.107190443	-0.106473136	0.000717307	0.4501
555	63.3681	25.5533	57.0132	5.0	4.997	-0.117378736	-0.116287616	0.001091120	0.6847
556	62.1829	34.4678	62.5162	4.0	3.997	-0.133123712	-0.136060087	-0.002936375	-1.8426
557	51.5170	32.8543	50.6873	4.0	3.996	-0.108312681	-0.108658888	-0.000346207	-0.2172
558	63.2856	32.7122	49.2318	3.0	2.996	-0.152614241	-0.147679988	0.004934253	3.0963
559	54.5678	26.1680	53.0898	5.0	4.997	-0.105042978	-0.104784958	0.000258020	0.1619
560	58.9510	40.6228	60.5721	4.0	3.997	-0.138014827	-0.139221220	-0.001206393	-0.7570
561	65.8934	30.0947	54.5757	3.0	2.997	-0.163781367	-0.159049281	0.004732086	2.9694
562	60.3223	39.2705	61.2842	4.0	3.997	-0.140264492	-0.142052056	-0.001787564	-1.1217
563	51.6862	30.6330	49.5239	5.0	4.997	-0.098068314	-0.097962059	0.000106255	0.0667
564	50.6351	32.5311	59.4565	5.0	4.997	-0.104984263	-0.106388543	-0.001404280	-0.8812
565	51.9630	38.0752	55.7032	4.0	3.998	-0.132169742	-0.133241407	-0.001071666	-0.6725
566	63.6413	34.1909	62.8996	5.0	4.998	-0.119265852	-0.121304586	-0.002038733	-1.2793
567	65.3390	29.7914	52.5742	3.0	2.996	-0.161717114	-0.155363212	0.006353902	3.9871
568	51.0214	34.0795	59.4759	5.0	5.024	-0.113894834	-0.115453529	-0.001558695	-0.9781
569	54.6992	25.5234	55.0460	5.0	4.997	-0.101698204	-0.101836399	-0.000138194	-0.0867
570	60.0418	32.8022	49.0661	3.0	3.006	-0.158017765	-0.153930520	0.004087245	2.5648
571	52.3657	35.1959	56.9495	3.0	3.002	-0.148876778	-0.150382566	-0.001505788	-0.9449
572	53.4530	32.5007	60.4957	4.0	4.002	-0.129269822	-0.132641184	-0.003371362	-2.1156
573	59.0261	25.5822	53.5056	5.0	4.997	-0.121883632	-0.120071590	0.001812042	1.1371
574	59.1493	35.1435	62.0727	3.0	2.997	-0.155365843	-0.160087361	-0.004721518	-2.9628
575	61.1858	34.2646	62.8043	4.0	3.998	-0.134211489	-0.137607287	-0.003395798	-2.1309
576	54.7477	39.4224	58.8106	3.0	2.995	-0.158168379	-0.159067142	-0.000898763	-0.5640
577	51.7497	35.5788	59.1193	4.0	3.996	-0.128596915	-0.130233087	-0.001636172	-1.0267
578	57.5808	42.0054	55.1585	4.0	3.997	-0.138225777	-0.138769967	-0.000544190	-0.3415
579	67.4056	34.1063	57.9010	5.0	4.997	-0.126888011	-0.126592188	0.000295823	0.1856
580	50.9956	36.5997	52.2319	5.0	4.996	-0.110115140	-0.110762150	-0.000647010	-0.4060
581	53.2642	27.3918	51.1253	5.0	4.997	-0.100699380	-0.100399674	0.000299706	0.1881
582	59.6303	40.8935	58.3440	3.0	2.996	-0.157062905	-0.157969875	-0.000906970	-0.5691
583	56.3116	35.8394	62.5608	4.0	4.003	-0.139260979	-0.142776498	-0.003515519	-2.2060
584	53.1640	32.1388	58.8643	3.0	2.996	-0.132972687	-0.135570046	-0.002597360	-1.6299
585	51.6529	35.1513	60.8938	5.0	4.997	-0.114646697	-0.116443017	-0.001796320	-1.1272
586	58.6577	26.3491	58.3188	4.0	3.996	-0.120990954	-0.121831267	-0.000840312	-0.5273
587	52.5621	29.6954	52.6629	3.0	2.996	-0.114855411	-0.115536450	-0.000681038	-0.4274
588	54.8358	36.1388	61.0470	3.0	2.997	-0.155225049	-0.158325675	-0.003100626	-1.9457
589	55.4045	39.5434	50.1540	5.0	4.996	-0.116516187	-0.116636889	-0.000120702	-0.0757
590	67.3855	29.4051	52.3485	5.0	4.996	-0.121562401	-0.118338892	0.003223510	2.0228
591	52.6466	34.6000	51.6569	3.0	2.995	-0.128659341	-0.129523524	-0.000864184	-0.5423
592	55.5096	28.9738	51.5213	3.0	2.998	-0.135542666	-0.134374823	0.001167843	0.7328
593	64.0034	39.4176	53.3307	5.0	4.998	-0.133557173	-0.133482125	0.000075049	0.0471
594	49.1011	30.8161	53.8981	5.0	4.998	-0.091600182	-0.092048626	-0.000448443	-0.2814
595	61.3633	30.2859	49.2256	3.0	2.994	-0.152823028	-0.146779417	0.006043611	3.7924
596	63.7130	28.5216	58.1227	3.0	2.996	-0.152592311	-0.152012435	0.000579875	0.3639
597	54.8331	26.8539	54.2497	4.0	3.997	-0.113924548	-0.114072174	-0.000147627	-0.0926
598	50.7331	28.4279	52.6660	5.0	4.998	-0.093013442	-0.093286419	-0.000272977	-0.1713
599	57.6481	30.8919	62.5774	4.0	3.997	-0.125332640	-0.129839655	-0.004507015	-2.8282
600	53.1820	36.2601	53.5987	3.0	2.997	-0.149984425	-0.151620957	-0.001636532	-1.0269
601	53.3378	29.9662	51.4350	3.0	2.994	-0.120617371	-0.120876687	-0.000259316	-0.1627
602	59.9108	39.3427	49.9103	5.0	4.996	-0.126048834	-0.125679427	0.000369408	0.2318
603	54.9620	30.7792	49.1543	4.0	3.998	-0.121162043	-0.119925617	0.001236426	0.7759
604	66.0454	38.2384	58.2024	5.0	4.998	-0.122047278	-0.122776437	-0.000729159	-0.4576
605	55.0539	29.7381	49.6258	4.0	3.996	-0.120736249	-0.119484560	0.001251689	0.7854
606	58.4022	29.5033	51.3094	3.0	3.041	-0.168939039	-0.163754458	0.005184581	3.2534
607	63.1899	40.2598	56.5756	4.0	3.997	-0.140246442	-0.141203137	-0.000956694	-0.6003
608	57.5597	28.1974	60.5664	4.0	3.996	-0.121414558	-0.124383391	-0.002968833	-1.8630
609	56.8355	41.3408	54.1169	4.0	3.996	-0.141163515	-0.141749359	-0.000585844	-0.3676
610	57.0698	30.3945	49.3784	4.0	4.003	-0.137545466	-0.134745557	0.002799909	1.7570
611	60.2614	34.0783	64.0819	5.0	4.998	-0.119040437	-0.121993964	-0.002953527	-1.8534
612	60.3927	38.6340	50.7487	4.0	3.996	-0.141847013	-0.141443467	0.000403546	0.2532
613	58.9185	30.4717	60.9701	3.0	2.995	-0.146548567	-0.152849907	-0.006301340	-3.9542
614	60.4086	42.2759	53.3358	5.0	4.998	-0.122509757	-0.122812399	-0.000302643	-0.1899
615	55.3471	31.9167	48.8484	4.0	4.013	-0.124784391	-0.123363693	0.001420698	0.8915
616	63.9298	38.4141	61.3325	5.0	4.997	-0.120471075	-0.122011046	-0.001539971	-0.9663
617	58.8625	27.5416	53.9787	3.0	2.997	-0.154961066	-0.152214840	0.002746226	1.7233
618	50.5448	30.5053	53.0392	4.0	3.997	-0.100599952	-0.101065886	-0.000465934	-0.2924
619	50.1257	35.9978	53.9720	5.0	4.998	-0.108590373	-0.109368718	-0.000778345	-0.4884
620	56.9488	26.1344	57.4310	4.0	3.996	-0.114984740	-0.115672641	-0.000687900	-0.4317
621	52.2420	26.9266	56.7714	5.0	4.997	-0.095391332	-0.096147059	-0.000755726	-0.4742
622	62.0363	29.1589	61.7020	5.0	5.000	-0.122803661	-0.124945427	-0.002141766	-1.3440
623	67.5160	34.2371	51.8558	5.0	4.998	-0.124125029	-0.121927570	0.002197459	1.3789
624	52.0761	40.2576	56.4336	5.0	4.996	-0.117586434	-0.118374658	-0.000788224	-0.4946
625	65.6509	34.4103	50.4860	4.0	3.995	-0.137303853	-0.134442591	0.002861262	1.7955
626	55.7442	34.7080	62.6554	4.0	3.996	-0.133988548	-0.137884555	-0.003896006	-2.4448
627	58.1221	33.9582	63.3829	4.0	3.997	-0.129858803	-0.133967700	-0.004108897	-2.5784
628	57.8521	30.1784	63.3385	5.0	4.997	-0.112913182	-0.116220242	-0.003307060	-2.0752
629	64.1477	35.6795	52.1446	3.0	2.995	-0.167479300	-0.165644560	0.001834740	1.1513
630	59.6754	25.1897	54.6579	5.0	4.997	-0.119525892	-0.118101011	0.001424881	0.8941
631	62.1258	27.8749	48.4306	5.0	4.997	-0.116171344	-0.112671421	0.003499923	2.1962
632	65.6454	33.8791	52.7098	3.0	2.997	-0.165456736	-0.161863027	0.003593709	2.2551
633	58.5849	38.4802	50.1325	4.0	3.996	-0.135750689	-0.135410808	0.000339881	0.2133
634	61.7133	30.5057	60.1822	3.0	2.995	-0.158136666	-0.162097558	-0.003960892	-2.4855
635	50.4584	34.4310	53.9065	4.0	4.001	-0.112090678	-0.112893424	-0.000802746	-0.5037
636	60.6919	39.4689	59.7148	3.0	2.996	-0.159556277	-0.161309362	-0.001753085	-1.1001
637	50.3687	36.4996	57.4343	5.0	4.997	-0.113921415	-0.114974739	-0.001053324	-0.6610
638	60.3074	32.0346	62.7388	4.0	3.997	-0.131806753	-0.135966580	-0.004159828	-2.6103
639	52.2055	39.2801	60.0449	5.0	4.996	-0.115116384	-0.116194002	-0.001077618	-0.6762
640	63.6220	36.7526	53.6410	3.0	2.998	-0.173645227	-0.173051619	0.000593608	0.3725
641	65.5000	37.2548	56.5413	4.0	3.997	-0.141918137	-0.142340217	-0.000422080	-0.2649
642	52.9234	37.8700	50.3820	5.0	4.997	-0.111503033	-0.111774041	-0.000271007	-0.1701
643	63.3655	37.5836	59.3600	3.0	2.997	-0.151819611	-0.154324472	-0.002504862	-1.5718
644	58.9687	38.8109	62.8288	5.0	4.998	-0.125920072	-0.127779242	-0.001859170	-1.1666
645	58.3821	33.5144	49.1240	3.0	3.018	-0.150210605	-0.147401886	0.002808719	1.7625
646	64.7290	39.2207	59.6597	5.0	4.996	-0.120859429	-0.122045671	-0.001186242	-0.7444
647	52.0117	35.5073	51.4262	4.0	3.997	-0.118032204	-0.118647597	-0.000615394	-0.3862
648	56.1974	40.4070	51.5026	5.0	4.998	-0.126038322	-0.126376807	-0.000338485	-0.2124
649	65.0444	36.4301	52.7001	4.0	3.999	-0.149595492	-0.148288283	0.001307210	0.8203
650	63.3061	28.9819	50.6074	3.0	2.998	-0.153098518	-0.146379281	0.006719237	4.2164
651	60.9034	38.9806	51.7437	4.0	3.997	-0.149216832	-0.149065845	0.000150987	0.0947
652	63.4295	34.6917	48.8605	4.0	3.996	-0.136255850	-0.133536508	0.002719342	1.7064
653	57.9611	32.8231	64.3257	5.0	4.999	-0.114058966	-0.117315257	-0.003256290	-2.0434
654	64.0211	40.2747	54.4998	5.0	4.998	-0.128848444	-0.129119194	-0.000270750	-0.1699
655	60.3042	27.1056	57.1456	3.0	2.997	-0.144815204	-0.144573803	0.000241401	0.1515
656	49.2887	29.8962	55.1640	5.0	4.998	-0.090681170	-0.091196619	-0.000515449	-0.3234
657	65.3810	33.3568	59.5198	4.0	4.027	-0.142864819	-0.143834940	-0.000970121	-0.6088
658	58.2375	41.5360	53.7731	4.0	3.999	-0.139402289	-0.139896237	-0.000493948	-0.3100
659	54.2889	31.6942	49.0569	4.0	3.997	-0.118217527	-0.117372218	0.000845309	0.5304
660	66.0472	27.7994	58.5557	5.0	4.997	-0.116748759	-0.116024644	0.000724115	0.4544
661	64.7576	38.4247	60.5514	5.0	4.997	-0.119804964	-0.121140722	-0.001335758	-0.8382
662	61.9263	34.3466	47.2440	5.0	4.998	-0.120878092	-0.118587807	0.002290284	1.4372
663	51.9635	37.4485	59.0357	4.0	3.997	-0.128930309	-0.130240607	-0.001310298	-0.8222
664	53.1536	35.8834	52.5795	3.0	3.000	-0.140919641	-0.142146518	-0.001226877	-0.7699
665	56.3808	39.4255	49.5824	5.0	4.998	-0.116344474	-0.116279250	0.000065224	0.0409
666	65.9650	38.5786	57.1778	5.0	4.998	-0.123964535	-0.124497868	-0.000533333	-0.3347
667	55.8062	34.2062	61.6011	3.0	2.996	-0.152442252	-0.158024113	-0.005581861	-3.5027
668	52.0350	34.6378	59.4357	4.0	3.997	-0.129365409	-0.131321081	-0.001955672	-1.2272
669	49.6145	30.1478	57.2893	5.0	4.998	-0.092646078	-0.093408106	-0.000762028	-0.4782
670	55.8416	31.2390	50.0178	3.0	2.998	-0.142667895	-0.140652940	0.002014955	1.2644
671	63.4128	33.3645	60.5051	3.0	2.997	-0.153315533	-0.156201766	-0.002886233	-1.8111
672	52.6327	33.2537	58.3807	3.0	2.995	-0.137169574	-0.139152871	-0.001983297	-1.2445
673	65.7467	31.5911	51.7840	3.0	2.998	-0.158534761	-0.152906653	0.005628108	3.5317
674	64.2734	40.4741	56.3421	5.0	4.998	-0.126220238	-0.126857549	-0.000637312	-0.3999
675	66.6442	36.1226	54.5116	5.0	5.000	-0.136009248	-0.135047903	0.000961345	0.6033
676	60.6266	35.2611	61.7975	3.0	2.999	-0.154755966	-0.158708536	-0.003952570	-2.4803
677	55.5623	28.7721	59.4740	3.0	2.994	-0.122479519	-0.125358362	-0.002878842	-1.8065
678	66.5375	29.6943	57.4972	4.0	3.997	-0.134113192	-0.132684392	0.001428800	0.8966
679	64.9513	29.1117	57.4522	3.0	2.995	-0.153776073	-0.152137664	0.001638409	1.0281
680	57.9512	41.3691	51.9794	5.0	4.996	-0.125788541	-0.126067972	-0.000279431	-0.1753
681	61.6565	32.1322	46.8370	5.0	4.997	-0.117910611	-0.115054063	0.002856548	1.7925
682	51.8534	28.3646	56.5701	4.0	3.997	-0.100612960	-0.101470047	-0.000857086	-0.5378
683	67.4292	29.2346	57.6719	5.0	4.998	-0.118139743	-0.116987256	0.001152487	0.7232
684	60.2752	35.9197	62.6937	4.0	3.997	-0.138685470	-0.141863724	-0.003178254	-1.9944
685	56.2665	40.7619	59.5124	4.0	4.015	-0.142472424	-0.143343771	-0.000871347	-0.5468
686	49.9896	33.4300	55.3942	4.0	3.999	-0.107159720	-0.107864536	-0.000704816	-0.4423
687	60.5221	27.3739	54.8611	3.0	3.021	-0.161604435	-0.158663635	0.002940799	1.8454
688	60.5229	29.5866	49.7463	3.0	2.996	-0.155196106	-0.149150574	0.006045531	3.7936
689	59.6661	34.4049	63.1760	4.0	3.997	-0.133402320	-0.137209374	-0.003807054	-2.3890
690	61.9221	39.3196	50.6925	5.0	4.996	-0.128920864	-0.128486423	0.000434441	0.2726
691	56.2798	27.3672	52.1944	4.0	3.996	-0.126269828	-0.124925834	0.001343994	0.8434
692	51.4477	35.9812	53.3229	4.0	3.996	-0.121988782	-0.122968810	-0.000980028	-0.6150
693	57.1142	41.1410	61.1505	5.0	4.997	-0.123394981	-0.124464977	-0.001069996	-0.6714
694	51.5201	32.2613	58.9317	4.0	3.996	-0.114237519	-0.115814338	-0.001576819	-0.9895
695	55.2054	41.0561	56.2018	4.0	3.997	-0.143624741	-0.144318754	-0.000694014	-0.4355
696	54.3277	41.0171	53.9252	5.0	4.999	-0.125903238	-0.126546851	-0.000643613	-0.4039
697	59.9990	41.7688	58.7098	4.0	3.999	-0.135120750	-0.136003226	-0.000882476	-0.5538
698	61.9016	32.5126	63.3909	5.0	5.001	-0.120193605	-0.122935862	-0.002742257	-1.7208
699	66.8488	35.4975	57.9828	5.0	4.997	-0.129003853	-0.129175624	-0.000171771	-0.1078
700	66.7201	31.9098	59.8574	5.0	4.998	-0.121992642	-0.122200815	-0.000208173	-0.1306
701	64.4051	32.5541	48.6595	4.0	3.996	-0.131740955	-0.127953078	0.003787877	2.3769
702	65.9602	33.7835	48.8656	5.0	4.997	-0.118422229	-0.115829385	0.002592844	1.6270
703	61.8071	27.0219	49.2851	5.0	4.997	-0.117259484	-0.113802700	0.003456785	2.1692
704	64.0905	27.6810	58.5471	4.0	3.995	-0.131992387	-0.131551006	0.000441382	0.2770
705	64.8738	35.2221	53.9854	3.0	2.997	-0.175674262	-0.173903334	0.001770928	1.1113
706	59.2988	26.9684	56.9562	3.0	2.996	-0.139536527	-0.139510528	0.000025999	0.0163
707	62.6964	42.0173	57.4172	5.0	4.997	-0.120721785	-0.121463324	-0.000741539	-0.4653
708	54.3153	26.7465	51.5942	5.0	4.998	-0.104437828	-0.103927248	0.000510580	0.3204
709	63.9293	38.7931	52.3938	5.0	4.999	-0.135085296	-0.134683538	0.000401758	0.2521
710	67.1977	35.0201	57.1680	5.0	4.997	-0.130249366	-0.129911159	0.000338207	0.2122
711	59.1150	25.1157	57.8919	5.0	4.998	-0.110643847	-0.110829241	-0.000185394	-0.1163
712	50.9113	35.1325	59.6223	5.0	4.998	-0.113791759	-0.115263835	-0.001472076	-0.9237
713	61.8355	26.2803	56.5720	4.0	3.999	-0.134426774	-0.133175607	0.001251168	0.7851
714	66.0608	29.1340	52.2733	4.0	3.996	-0.137766316	-0.133252321	0.004513995	2.8326
715	58.2506	31.2875	61.6934	3.0	2.998	-0.142584396	-0.149009044	-0.006424647	-4.0315
716	64.0201	26.3370	58.4973	5.0	4.996	-0.116645234	-0.116144360	0.000500874	0.3143
717	62.6326	30.0438	47.2680	5.0	4.997	-0.115522197	-0.112195760	0.003326437	2.0874
718	60.9369	39.9477	51.1731	5.0	5.020	-0.131306501	-0.131149990	0.000156510	0.0982
719	68.2984	31.7935	55.3445	5.0	4.997	-0.123725341	-0.121856061	0.001869281	1.1730
720	54.4420	38.0094	62.6710	5.0	4.997	-0.118315698	-0.120069825	-0.001754127	-1.1007
721	50.9873	29.3609	56.6904	4.0	3.996	-0.099350577	-0.100129536	-0.000778959	-0.4888
722	62.8376	37.0897	48.8175	5.0	4.998	-0.123658329	-0.122315278	0.001343051	0.8428
723	64.8253	27.4022	59.4024	5.0	4.998	-0.116774090	-0.116598983	0.000175106	0.1099
724	56.9010	35.6105	63.9451	5.0	4.996	-0.120127553	-0.122997969	-0.002870417	-1.8012
725	63.9454	39.3502	56.9351	4.0	3.998	-0.141469172	-0.142555247	-0.001086075	-0.6815
726	64.1085	27.6695	60.1432	5.0	4.996	-0.117563944	-0.117914245	-0.000350301	-0.2198
727	67.3276	35.1228	53.2565	5.0	4.998	-0.129452217	-0.127779385	0.001672832	1.0497
728	61.6326	33.1924	47.9447	4.0	3.997	-0.134776265	-0.131496842	0.003279422	2.0579
729	55.7037	38.6020	50.4692	4.0	3.995	-0.127702205	-0.127821522	-0.000119317	-0.0749
730	67.0277	33.9929	50.3838	5.0	4.997	-0.120788902	-0.118353273	0.002435629	1.5284
731	63.2195	38.2601	58.6225	3.0	2.995	-0.154960135	-0.157268223	-0.002308087	-1.4483
732	54.2053	34.2699	50.2131	3.0	2.994	-0.132641125	-0.132318400	0.000322726	0.2025
733	54.7888	35.6039	63.1906	5.0	4.997	-0.120299890	-0.122961036	-0.002661147	-1.6699
734	58.0005	29.8170	48.3596	5.0	5.015	-0.125162119	-0.122353713	0.002808406	1.7623
735	53.5475	40.2688	53.5237	5.0	4.996	-0.124167698	-0.124857195	-0.000689497	-0.4327
736	51.5942	34.4761	55.8533	3.0	2.996	-0.130991232	-0.132017053	-0.001025821	-0.6437
737	60.7493	27.9231	60.2510	4.0	3.996	-0.128843504	-0.130822017	-0.001978512	-1.2415
738	68.1102	32.9552	54.5996	5.0	4.997	-0.127139757	-0.125190187	0.001949570	1.2234
739	56.1866	41.6256	57.2392	4.0	3.997	-0.140910003	-0.141534758	-0.000624755	-0.3920
740	59.2640	33.1873	63.2839	4.0	3.997	-0.129709337	-0.133860904	-0.004151567	-2.6051
741	58.9373	35.6201	49.3601	3.0	2.995	-0.146362801	-0.144734966	0.001627835	1.0215
742	51.7724	30.3264	53.1850	3.0	2.994	-0.111202488	-0.111861086	-0.000658598	-0.4133
743	61.1019	28.4037	50.8084	3.0	2.994	-0.155705058	-0.149438897	0.006266161	3.9321
744	58.4507	35.4730	47.2090	5.0	5.000	-0.116715817	-0.115339760	0.001376058	0.8635
745	52.8771	28.7337	54.1278	3.0	2.996	-0.112518655	-0.113343931	-0.000825276	-0.5179
746	56.8119	27.6793	61.4869	5.0	4.997	-0.107789943	-0.110100623	-0.002310680	-1.4500
747	63.8114	37.2982	62.0368	5.0	4.998	-0.120421439	-0.122153187	-0.001731748	-1.0867
748	53.3805	28.8702	60.9689	5.0	4.996	-0.101851650	-0.103846522	-0.001994872	-1.2518
749	57.4058	26.7945	53.2540	4.0	3.997	-0.130375645	-0.128803935	0.001571710	0.9863
750	55.7442	39.9990	60.4762	4.0	3.997	-0.138968213	-0.140111427	-0.001143213	-0.7174
751	63.5823	31.5671	62.4919	5.0	4.997	-0.120161769	-0.122136045	-0.001974277	-1.2389
752	64.0922	40.5334	57.7653	5.0	4.999	-0.124572153	-0.125476359	-0.000904206	-0.5674
753	61.4233	34.5748	63.7751	5.0	4.997	-0.119937973	-0.122573713	-0.002635740	-1.6540
754	65.4613	34.8576	48.9328	5.0	4.997	-0.120264293	-0.118004513	0.002259781	1.4180
755	58.2364	41.1146	59.9913	4.0	3.997	-0.137929769	-0.138912458	-0.000982689	-0.6166
756	61.9798	36.9635	63.1011	5.0	4.997	-0.121702922	-0.123814579	-0.002111657	-1.3251
757	58.6407	35.5468	64.1180	5.0	4.998	-0.120264177	-0.123109486	-0.002845310	-1.7855
758	64.2047	36.8292	54.8715	3.0	3.003	-0.168439788	-0.168295298	0.000144490	0.0907
759	65.1503	33.2068	61.5936	5.0	4.997	-0.122071825	-0.123483050	-0.001411226	-0.8856
760	62.8928	32.5798	63.0812	5.0	4.997	-0.119766423	-0.122114515	-0.002348092	-1.4734
761	57.0737	32.9861	48.1149	4.0	3.997	-0.127590894	-0.125602916	0.001987978	1.2475
762	63.2337	36.5056	50.2906	4.0	4.014	-0.143702271	-0.142141903	0.001560368	0.9791
763	52.5439	28.0023	53.2769	4.0	3.999	-0.104581913	-0.104972824	-0.000390911	-0.2453
764	55.0764	28.3081	61.5980	5.0	4.997	-0.104250875	-0.106542629	-0.002291754	-1.4381
765	63.6814	40.1951	59.4370	5.0	5.016	-0.123679808	-0.124884316	-0.001204507	-0.7558
766	57.0036	37.3758	63.3445	5.0	4.998	-0.124828304	-0.127164933	-0.002336629	-1.4663
767	51.2079	28.7352	55.6377	4.0	3.995	-0.098843719	-0.099504068	-0.000660349	-0.4144
768	59.7763	40.1642	59.4518	3.0	2.994	-0.158438878	-0.159692817	-0.001253940	-0.7869
769	57.4791	34.9711	62.1292	3.0	2.996	-0.153373002	-0.158589945	-0.005216943	-3.2737
770	58.2399	38.8729	61.7125	4.0	3.999	-0.142942004	-0.144819216	-0.001877212	-1.1780
771	57.8288	33.4156	62.3580	3.0	2.997	-0.145213245	-0.151169468	-0.005956224	-3.7376
772	62.8514	25.7442	52.8329	5.0	4.997	-0.122812063	-0.119797065	0.003014998	1.8919
773	65.6618	28.6008	49.7168	5.0	4.998	-0.116207199	-0.112644161	0.003563038	2.2358
774	65.6451	33.0087	51.7014	3.0	2.995	-0.159463412	-0.154857805	0.004605606	2.8901
775	49.5401	33.8333	57.4506	5.0	4.997	-0.102784528	-0.103706808	-0.000922280	-0.5787
776	66.1085	27.1519	53.7910	5.0	4.997	-0.121404883	-0.118505991	0.002898892	1.8191
777	66.8409	32.8205	51.9939	4.0	3.998	-0.139010466	-0.135590624	0.003419842	2.1460
778	52.6030	30.0253	59.1774	4.0	4.016	-0.110261830	-0.112101210	-0.001839380	-1.1542
779	49.1655	33.8419	53.8571	5.0	4.997	-0.098347763	-0.098941847	-0.000594084	-0.3728
780	62.3307	38.4407	59.2912	3.0	2.996	-0.159260633	-0.161776271	-0.002515637	-1.5786
781	50.3592	32.7023	50.5243	5.0	4.997	-0.097277129	-0.097535273	-0.000258145	-0.1620
782	54.2046	34.5885	47.7385	5.0	4.997	-0.106702056	-0.106091449	0.000610608	0.3832
783	60.6398	36.8181	62.3352	4.0	3.998	-0.140027799	-0.142784642	-0.002756843	-1.7299
784	53.8894	29.4486	48.8778	5.0	4.996	-0.104709708	-0.103936264	0.000773445	0.4853
785	53.8555	39.6475	61.3839	5.0	4.997	-0.117533156	-0.118750956	-0.001217800	-0.7642
786	59.4382	36.0032	61.6003	3.0	3.002	-0.163678927	-0.167715938	-0.004037011	-2.5333
787	60.5117	26.4522	53.7599	4.0	3.996	-0.140360551	-0.137407814	0.002952737	1.8529
788	56.8061	35.3717	49.1321	3.0	2.995	-0.135199953	-0.133904878	0.001295075	0.8127
789	50.2661	33.6936	56.5147	4.0	3.997	-0.110842887	-0.111693002	-0.000850115	-0.5335
790	54.2359	38.3817	51.5903	4.0	3.995	-0.130242073	-0.130782175	-0.000540102	-0.3389
791	53.3268	38.4063	53.5957	4.0	3.996	-0.139243368	-0.140291332	-0.001047964	-0.6576
792	62.7924	30.2144	49.4477	3.0	2.996	-0.151162074	-0.144818779	0.006343295	3.9805
793	54.5460	40.8643	57.1263	4.0	3.996	-0.139379443	-0.140117649	-0.000738206	-0.4632
794	53.7802	36.7389	50.1184	4.0	3.997	-0.120386133	-0.120469417	-0.000083284	-0.0523
795	55.9638	26.0798	56.3001	4.0	3.997	-0.112100002	-0.112516992	-0.000416990	-0.2617
796	50.0266	31.1938	51.3190	5.0	4.996	-0.094605664	-0.094890064	-0.000284401	-0.1785
797	61.4437	31.4471	62.1132	4.0	3.995	-0.134655699	-0.138322256	-0.003666558	-2.3008
798	65.5239	35.7665	60.9537	5.0	5.000	-0.121479875	-0.122799844	-0.001319969	-0.8283
799	57.5725	42.0434	57.8451	4.0	3.998	-0.137329195	-0.137969522	-0.000640327	-0.4018
800	59.1867	28.6445	51.6602	3.0	2.996	-0.164511731	-0.159122010	0.005389721	3.3821
801	61.6709	39.2598	60.6141	4.0	3.995	-0.140267905	-0.142094170	-0.001826265	-1.1460
802	61.8272	30.3001	61.3500	4.0	3.997	-0.136677185	-0.139803721	-0.003126536	-1.9619
803	52.0067	30.7987	52.3047	3.0	2.995	-0.114403769	-0.115087567	-0.000683798	-0.4291
804	63.3417	37.4880	60.9631	4.0	3.996	-0.134724313	-0.136818107	-0.002093794	-1.3139
805	61.6498	40.3728	56.3326	3.0	2.997	-0.158245677	-0.159326819	-0.001081142	-0.6784
806	60.1741	42.1583	56.2490	4.0	3.997	-0.135409197	-0.136045948	-0.000636751	-0.3996
807	58.1766	31.8889	48.4955	4.0	3.998	-0.137693565	-0.134699273	0.002994292	1.8789
808	62.3080	26.7104	57.8660	4.0	3.996	-0.132846849	-0.132393007	0.000453842	0.2848
809	52.0259	39.8293	58.8631	5.0	4.995	-0.115563249	-0.116490834	-0.000927585	-0.5821
810	61.6172	34.8355	48.3713	4.0	3.996	-0.136089347	-0.133689645	0.002399702	1.5058
811	57.5242	42.9477	58.3813	5.0	4.998	-0.120252460	-0.120903282	-0.000650822	-0.4084
812	53.0137	29.9860	50.2184	4.0	3.995	-0.109869741	-0.109662238	0.000207503	0.1302
