idx	x	y	z	shell	standoff	nx	ny	nz
947	60.0325	25.6273	59.1818	5.0	4.999	0.0832	-0.8936	0.4410
948	55.5325	25.3273	57.6658	5.0	4.998	-0.2520	-0.9386	0.2357
949	52.5325	30.1961	49.1110	5.0	4.999	-0.5034	-0.3508	-0.7897
950	58.8325	33.4273	46.9909	5.0	5.000	-0.1163	-0.0530	-0.9918
951	50.7325	29.5273	51.2871	5.0	4.999	-0.7767	-0.4368	-0.4539
952	61.8325	25.2705	56.6110	5.0	5.000	0.0304	-0.9896	0.1407
953	56.7361	32.2273	47.3110	5.0	5.000	-0.0999	-0.3515	-0.9309
954	65.4325	36.7273	50.8083	5.0	4.999	0.6324	0.6533	-0.4163
955	63.4776	27.4273	60.2110	5.0	4.998	0.2273	-0.6405	0.7335
956	50.5052	37.0273	56.0110	5.0	5.000	-0.9633	0.2032	-0.1756
957	51.8315	38.5273	60.2110	5.0	4.999	-0.7697	0.3837	0.5101
958	56.7325	39.4273	49.5111	5.0	4.999	-0.0738	0.7753	-0.6273
959	64.2325	40.5396	56.6110	5.0	4.999	0.8286	0.5587	0.0351
960	51.2037	33.7273	49.7110	5.0	4.999	-0.6743	0.1562	-0.7218
961	55.2325	33.4273	63.6176	5.0	5.000	-0.4488	-0.0646	0.8913
962	57.9325	35.2273	64.2032	5.0	5.000	-0.0347	0.2109	0.9769
963	66.6233	37.0273	57.8110	5.0	5.000	0.9610	0.2590	0.0972
964	63.4388	35.5273	62.9110	5.0	4.999	0.5063	0.1956	0.8399
965	62.7325	26.8313	49.7110	5.0	5.000	0.1611	-0.8284	-0.5364
966	63.0325	39.1273	51.6823	5.0	4.998	0.5167	0.8122	-0.2709
967	65.1325	30.1273	60.9618	5.0	4.999	0.5385	-0.2264	0.8117
968	53.1325	26.9836	58.7110	5.0	4.999	-0.5930	-0.6796	0.4319
969	61.8325	42.3601	54.8110	5.0	5.000	0.4735	0.8477	-0.2393
970	62.1325	31.6273	63.1171	5.0	5.000	0.2690	-0.2689	0.9248
971	63.0325	31.3273	47.0537	5.0	5.000	0.2068	-0.1435	-0.9678
972	66.7772	30.1273	50.0110	5.0	4.999	0.7995	-0.2775	-0.5328
973	56.2223	42.7273	57.5110	5.0	4.999	-0.3840	0.9086	0.1643
974	51.0325	29.8273	59.2012	5.0	4.999	-0.6282	-0.4128	0.6595
975	52.6433	40.3273	54.8110	5.0	4.999	-0.6346	0.7077	-0.3105
976	61.6468	37.9273	48.8110	5.0	4.998	0.3215	0.6156	-0.7195
977	51.9325	37.5480	52.1110	5.0	4.999	-0.8240	0.5401	-0.1715
978	55.5325	40.9818	60.8110	5.0	5.000	-0.2210	0.7998	0.5581
979	60.3501	28.6273	62.0110	5.0	5.000	0.1626	-0.3957	0.9039
980	64.5325	31.9273	61.9416	5.0	4.999	0.6580	-0.2154	0.7216
981	54.0325	25.9273	54.6762	5.0	4.998	-0.4589	-0.8647	-0.2041
982	57.9325	42.6722	59.3110	5.0	5.000	-0.1108	0.9126	0.3936
983	54.9325	28.7134	49.1110	5.0	4.999	-0.1297	-0.5710	-0.8106
984	67.9278	32.5273	52.1110	5.0	5.000	0.9731	0.0871	-0.2131
985	63.3325	25.9273	52.3049	5.0	4.998	0.2982	-0.9397	-0.1675
986	51.0862	27.4273	55.1110	5.0	4.999	-0.6184	-0.7855	-0.0240
987	60.3325	32.8273	46.9864	5.0	5.000	-0.1633	0.0192	-0.9864
988	59.1325	41.2927	51.8110	5.0	4.999	0.0139	0.7078	-0.7063
989	67.1867	28.6273	57.5110	5.0	5.000	0.8282	-0.4535	0.3293
990	53.6347	34.9273	62.6110	5.0	4.999	-0.4926	-0.1169	0.8624
991	53.1325	27.0599	51.8110	5.0	5.000	-0.4139	-0.8284	-0.3774
992	65.1325	26.7320	58.1110	5.0	4.999	0.5322	-0.7632	0.3665
993	50.7434	33.7273	59.3110	5.0	5.000	-0.7131	0.2664	0.6485
994	57.6325	36.1273	47.2634	5.0	5.000	0.0460	0.3249	-0.9446
995	54.0325	37.7298	49.1110	5.0	4.999	-0.4912	0.5269	-0.6936
996	49.2325	32.7146	57.2110	5.0	4.998	-0.9489	0.0283	0.3144
997	57.0325	25.6273	53.4578	5.0	4.999	-0.0048	-0.8994	-0.4371
998	53.4325	41.2284	58.4110	5.0	5.000	-0.5495	0.8125	0.1948
999	51.3325	27.9858	52.4110	5.0	5.000	-0.5797	-0.7103	-0.3993
1000	49.6100	29.2273	55.4110	5.0	5.000	-0.8843	-0.4611	0.0735
1001	56.8527	29.8273	48.5110	5.0	4.998	0.1408	-0.4138	-0.8994
1002	55.2325	39.1273	62.4109	5.0	5.000	-0.2658	0.5158	0.8144
1003	61.8325	34.3273	63.6851	5.0	5.000	0.2793	0.0138	0.9601
1004	59.4325	26.4410	50.9110	5.0	5.000	-0.3411	-0.8549	-0.3909
1005	56.1325	26.5727	51.5110	5.0	5.000	0.0497	-0.9005	-0.4320
1006	66.9325	34.6273	50.6931	5.0	4.999	0.8421	0.3641	-0.3979
1007	65.4325	33.1273	48.2220	5.0	5.000	0.6227	0.1357	-0.7706
1008	54.9325	33.1273	47.4923	5.0	5.000	-0.3425	-0.1578	-0.9262
1009	67.7276	29.2273	54.5110	5.0	5.000	0.9231	-0.3593	-0.1369
1010	57.9325	40.3146	62.0110	5.0	5.000	-0.1126	0.5153	0.8496
1011	60.6325	25.3880	54.2110	5.0	5.000	-0.0508	-0.9962	-0.0708
1012	67.1407	31.9273	59.3110	5.0	5.000	0.7707	0.0470	0.6355
1013	58.5325	39.7273	50.0821	5.0	4.999	0.1672	0.8419	-0.5131
1014	67.0780	35.5273	54.2110	5.0	5.000	0.8715	0.4713	0.1354
1015	68.2997	31.9273	55.4110	5.0	5.000	0.9974	0.0575	-0.0433
1016	60.9325	41.2273	60.8877	5.0	4.999	0.2977	0.6881	0.6618
1017	51.9325	39.7273	58.8452	5.0	4.998	-0.7693	0.5719	0.2848
1018	61.8325	39.4717	61.7110	5.0	4.999	0.4355	0.4185	0.7970
1019	53.4588	39.4273	52.7110	5.0	5.000	-0.5444	0.5678	-0.6174
1020	63.9239	40.3273	58.7110	5.0	5.000	0.5909	0.7503	0.2966
1021	58.8325	43.2802	55.7110	5.0	5.000	0.0260	0.9936	-0.1101
1022	60.6325	34.9273	47.0671	5.0	5.000	0.1266	0.1900	-0.9736
1023	64.2325	39.1273	60.4143	5.0	4.999	0.5417	0.6479	0.5355
1024	49.2325	30.3361	53.9110	5.0	4.999	-0.9379	-0.3110	-0.1534
1025	56.7325	41.6364	52.7110	5.0	4.999	-0.2919	0.7362	-0.6105
1026	55.2325	40.0273	51.2115	5.0	5.000	-0.3184	0.8709	-0.3744
1027	59.1325	32.2273	64.1724	5.0	5.000	0.1489	-0.2039	0.9676
1028	53.4325	33.1273	62.1907	5.0	4.999	-0.7138	-0.0479	0.6987
1029	51.0325	38.5273	55.7419	5.0	4.999	-0.9043	0.3884	-0.1771
1030	51.5197	27.4273	56.9110	5.0	4.999	-0.5301	-0.8038	0.2699
1031	61.5325	31.3273	46.8795	5.0	5.000	0.0218	-0.0966	-0.9951
1032	64.2325	37.9273	51.4310	5.0	4.999	0.6086	0.7406	-0.2846
1033	53.6276	30.1273	61.7110	5.0	4.999	-0.5438	-0.2611	0.7976
1034	64.5325	25.8805	54.5110	5.0	5.000	0.3968	-0.9001	-0.1797
1035	64.6983	39.1273	53.9110	5.0	4.999	0.6468	0.6900	-0.3250
1036	60.8071	43.0273	56.3110	5.0	4.998	0.2880	0.9576	-0.0103
1037	58.8325	42.7273	53.8167	5.0	4.999	0.0138	0.9036	-0.4282
1038	60.3325	28.9273	47.7907	5.0	5.000	-0.2057	-0.5035	-0.8391
1039	61.2325	39.3680	50.3110	5.0	5.000	0.2802	0.8367	-0.4706
1040	49.5325	30.6773	57.5110	5.0	4.999	-0.8735	-0.2610	0.4109
1041	55.8325	31.6273	63.5390	5.0	5.000	-0.3586	-0.2973	0.8849
1042	56.1325	25.6273	58.8294	5.0	4.999	-0.1527	-0.8940	0.4212
1043	58.2325	29.5620	62.9110	5.0	5.000	-0.0340	-0.6144	0.7883
1044	53.9808	28.0273	60.8110	5.0	4.999	-0.4880	-0.5924	0.6410
1045	63.9325	34.6273	47.8362	5.0	5.000	0.3890	0.3626	-0.8469
1046	55.0808	27.4273	50.3110	5.0	4.998	-0.1335	-0.7818	-0.6091
1047	59.7325	35.2273	64.0521	5.0	5.000	0.2406	0.2559	0.9363
1048	55.5325	35.4762	47.3110	5.0	4.999	-0.2946	0.2296	-0.9276
1049	64.5325	36.3633	49.4110	5.0	4.999	0.4849	0.6076	-0.6290
1050	57.0325	41.4466	60.8110	5.0	4.999	-0.2471	0.7411	0.6243
1051	66.2429	34.3273	59.9110	5.0	5.000	0.8934	-0.0268	0.4484
1052	54.6325	38.8273	49.7095	5.0	5.000	-0.4534	0.6954	-0.5575
1053	66.3827	37.0273	54.8110	5.0	5.000	0.9258	0.2896	-0.2429
1054	58.2325	39.1273	62.7261	5.0	5.000	-0.0015	0.4701	0.8826
1055	49.6280	34.6273	56.9110	5.0	5.000	-0.8696	0.4138	0.2693
1056	54.9325	37.3273	63.0664	5.0	5.000	-0.3171	0.2024	0.9265
1057	60.0325	25.0273	57.2768	5.0	4.999	0.0847	-0.9842	0.1553
1058	65.7325	26.5273	55.1837	5.0	4.999	0.6006	-0.7984	-0.0441
1059	51.7455	32.5273	49.1110	5.0	4.999	-0.5848	-0.0252	-0.8108
1060	62.4325	27.8332	48.5110	5.0	4.999	0.1120	-0.6434	-0.7573
1061	57.6325	25.0422	55.7110	5.0	5.000	0.0875	-0.9908	-0.1037
1062	56.4325	37.3273	63.3467	5.0	5.000	-0.0859	0.2036	0.9753
1063	50.7325	35.5273	51.2543	5.0	4.999	-0.7399	0.4404	-0.5086
1064	52.7810	37.6273	50.3110	5.0	4.999	-0.7110	0.5341	-0.4573
1065	49.3534	34.0273	53.3110	5.0	5.000	-0.9183	0.2664	-0.2927
1066	55.5325	41.8273	54.0008	5.0	4.999	-0.4948	0.7730	-0.3971
1067	61.8325	41.5273	53.1366	5.0	4.999	0.4766	0.7092	-0.5195
1068	56.1325	27.0313	60.8110	5.0	4.999	-0.1025	-0.7264	0.6796
1069	59.7325	37.0273	47.7554	5.0	5.000	-0.0196	0.4821	-0.8759
1070	64.9422	37.3273	61.1110	5.0	4.999	0.6454	0.3571	0.6752
1071	63.6325	30.1273	47.5034	5.0	5.000	0.3004	-0.2792	-0.9121
1072	52.2325	36.1273	61.6138	5.0	4.999	-0.6769	0.0194	0.7358
1073	51.6325	28.4790	58.7110	5.0	4.999	-0.5399	-0.6178	0.5717
1074	57.9325	43.2785	56.6110	5.0	5.000	-0.1121	0.9933	0.0280
1075	66.1195	27.1273	57.2110	5.0	4.999	0.6848	-0.6892	0.2367
1076	53.4325	31.0273	48.3943	5.0	5.000	-0.3176	-0.2114	-0.9244
1077	61.3540	28.0273	61.4110	5.0	4.998	0.3132	-0.5464	0.7767
1078	63.1525	41.5273	55.1110	5.0	4.999	0.6699	0.7157	-0.1978
1079	61.5325	30.2277	62.6110	5.0	4.999	0.1234	-0.5589	0.8200
1080	65.7325	28.3965	50.0110	5.0	4.999	0.6679	-0.5585	-0.4919
1081	61.5325	37.9273	62.7156	5.0	5.000	0.2324	0.5052	0.8311
1082	48.8856	32.2273	54.2110	5.0	5.000	-0.9940	0.0252	-0.1063
1083	66.8187	30.7273	59.6110	5.0	4.999	0.7637	-0.1344	0.6314
1084	52.8325	38.8273	61.2016	5.0	4.999	-0.5896	0.4775	0.6515
1085	58.5325	28.0273	49.2534	5.0	4.999	-0.4485	-0.6189	-0.6448
1086	64.8325	39.9122	57.2110	5.0	4.999	0.6793	0.7338	0.0003
1087	66.3325	27.5995	53.3110	5.0	4.999	0.6691	-0.6732	-0.3149
1088	59.7325	37.9273	63.0428	5.0	5.000	0.2242	0.2919	0.9298
1089	66.0723	38.2273	58.1110	5.0	5.000	0.8514	0.4887	0.1905
1090	66.3857	33.1273	49.1110	5.0	5.000	0.7199	0.1358	-0.6806
1091	68.0510	32.2273	53.0110	5.0	5.000	0.9996	-0.0045	-0.0294
1092	53.7325	26.2273	58.0953	5.0	5.000	-0.4956	-0.8210	0.2833
1093	61.5325	32.8273	63.5699	5.0	5.000	0.2177	-0.1778	0.9597
1094	52.7529	40.9273	56.9110	5.0	4.999	-0.6237	0.7816	0.0078
1095	67.8325	34.1485	55.7110	5.0	4.999	0.9302	0.3654	0.0358
1096	67.3208	34.9273	56.9110	5.0	5.000	0.8469	0.5032	0.1719
1097	56.4325	29.2273	62.3844	5.0	5.000	-0.0651	-0.4112	0.9092
1098	68.1325	31.0273	56.8672	5.0	4.999	0.9739	-0.1273	0.1879
1099	57.8448	30.7273	47.9110	5.0	4.999	-0.1905	-0.4339	-0.8806
1100	63.3325	25.3860	56.0110	5.0	5.000	0.2152	-0.9753	0.0490
1101	50.1325	32.8273	50.8623	5.0	4.999	-0.8314	0.0675	-0.5516
1102	66.3325	35.3137	50.3110	5.0	4.999	0.7126	0.5021	-0.4901
1103	50.0507	31.3273	51.2110	5.0	5.000	-0.8522	-0.1615	-0.4977
1104	65.5463	37.9273	59.9110	5.0	4.999	0.7983	0.4097	0.4414
1105	54.0325	41.4185	55.1110	5.0	5.000	-0.4515	0.8500	-0.2714
1106	59.1325	33.4273	64.3370	5.0	5.000	0.0575	-0.0653	0.9962
1107	59.4325	28.0273	61.7718	5.0	5.000	-0.0124	-0.4760	0.8794
1108	65.9069	27.4273	52.1110	5.0	4.999	0.6816	-0.7116	-0.1704
1109	51.0325	37.4382	54.5110	5.0	4.998	-0.8786	0.2499	-0.4070
1110	50.3646	36.4273	57.5110	5.0	5.000	-0.9887	0.1115	0.1002
1111	52.2325	34.6273	49.1859	5.0	5.000	-0.5414	0.3383	-0.7697
1112	67.4268	30.7273	50.9110	5.0	5.000	0.8975	-0.1869	-0.3995
1113	58.2325	39.0289	49.1110	5.0	4.999	0.1667	0.6956	-0.6988
1114	51.0325	27.6165	53.9110	5.0	4.999	-0.6291	-0.7612	-0.1574
1115	65.5677	29.2273	49.1110	5.0	4.999	0.6158	-0.4141	-0.6703
1116	58.5325	25.3273	54.3617	5.0	5.004	-0.0719	-0.9635	-0.2580
1117	54.9325	42.0635	57.5110	5.0	5.000	-0.2990	0.9490	0.0999
1118	59.7325	42.9104	58.7110	5.0	5.000	0.1192	0.9447	0.3055
1119	64.2325	28.9273	60.9595	5.0	4.999	0.3636	-0.4528	0.8141
1120	59.4325	40.6273	61.8333	5.0	4.999	0.1164	0.5974	0.7934
1121	66.1288	36.7273	52.4110	5.0	4.999	0.7362	0.6611	-0.1448
1122	60.9325	25.2127	55.4110	5.0	5.000	0.2304	-0.9634	-0.1368
1123	62.4325	37.0306	62.9110	5.0	5.000	0.3204	0.4115	0.8533
1124	60.6325	26.1299	50.9110	5.0	5.000	-0.1152	-0.9110	-0.3961
1125	66.1932	31.6273	48.8110	5.0	4.999	0.7002	-0.0950	-0.7076
1126	51.2265	39.1273	57.5110	5.0	5.000	-0.8753	0.4805	0.0546
1127	54.3325	39.9529	61.4110	5.0	4.999	-0.4017	0.6532	0.6418
1128	56.4325	34.9273	63.9983	5.0	5.000	-0.2661	0.1663	0.9495
1129	60.0325	39.7273	50.5767	5.0	4.999	0.0318	0.8377	-0.5452
1130	67.6370	33.1273	58.1110	5.0	5.000	0.8875	0.2292	0.3998
1131	51.0325	30.7273	59.6058	5.0	5.000	-0.6680	-0.2584	0.6979
1132	57.3325	43.0991	57.5110	5.0	5.000	-0.2047	0.9645	0.1667
1133	58.5325	34.9273	47.1089	5.0	5.000	-0.1642	0.1416	-0.9762
1134	58.5325	25.5638	59.0110	5.0	5.000	-0.1104	-0.9109	0.3976
1135	61.9514	42.1273	58.7110	5.0	4.999	0.4702	0.8270	0.3082
1136	66.7616	28.9273	58.7110	5.0	4.999	0.7828	-0.4085	0.4694
1137	55.8325	30.7273	63.1219	5.0	4.999	-0.4040	-0.4347	0.8049
1138	51.9325	29.2273	50.1253	5.0	4.999	-0.5909	-0.4862	-0.6437
1139	52.8325	26.4078	55.1110	5.0	5.000	-0.3325	-0.9428	0.0238
1140	61.0336	25.3273	57.8110	5.0	4.999	0.2813	-0.9375	0.2051
1141	53.1325	29.2273	49.3170	5.0	4.999	-0.4077	-0.4855	-0.7734
1142	65.3072	39.1273	55.4110	5.0	4.999	0.7199	0.6668	-0.1927
1143	54.9325	34.0273	47.3868	5.0	5.000	-0.3435	-0.0113	-0.9391
1144	63.6325	25.7675	57.5110	5.0	5.000	0.2626	-0.9231	0.2811
1145	66.4743	35.8273	59.3110	5.0	5.000	0.9195	0.0648	0.3877
1146	51.6325	35.5273	60.9186	5.0	4.999	-0.7870	-0.0735	0.6125
1147	64.6557	36.4273	61.7110	5.0	4.999	0.6465	0.1975	0.7369
1148	51.9325	39.6988	55.1110	5.0	5.000	-0.7640	0.5659	-0.3099
1149	66.5731	37.0273	55.7110	5.0	5.000	0.9446	0.2925	-0.1488
1150	63.8662	26.5273	50.9110	5.0	4.999	0.3930	-0.8484	-0.3546
1151	49.5655	30.4273	52.7110	5.0	5.000	-0.8816	-0.3159	-0.3508
1152	58.2981	32.2273	47.3110	5.0	4.999	-0.2107	-0.2911	-0.9332
1153	64.8325	27.5984	59.6110	5.0	4.999	0.4499	-0.6325	0.6305
1154	63.9325	40.4102	54.5110	5.0	4.999	0.7916	0.5149	-0.3291
1155	60.6325	42.9214	55.1110	5.0	5.000	0.2453	0.9387	-0.2421
1156	56.7325	24.9881	56.3110	5.0	5.000	-0.0093	-0.9991	0.0415
1157	56.1325	29.2273	48.7403	5.0	5.000	0.0493	-0.4721	-0.8802
1158	53.1325	31.3273	61.5622	5.0	4.999	-0.6289	-0.0151	0.7773
1159	57.0325	38.5273	48.5671	5.0	5.000	-0.0714	0.6547	-0.7525
1160	52.2325	33.1273	60.7334	5.0	4.999	-0.7124	-0.2591	0.6522
1161	56.4325	40.3477	61.7110	5.0	5.000	-0.0472	0.7123	0.7003
1162	55.8325	25.4184	54.2110	5.0	5.000	-0.2047	-0.9320	-0.2992
1163	63.8435	40.9273	57.5110	5.0	4.999	0.7702	0.6245	0.1298
1164	59.7325	26.2487	60.2110	5.0	5.000	0.0830	-0.7657	0.6378
1165	60.6325	42.9564	57.8110	5.0	5.000	0.2579	0.9423	0.2136
1166	60.3325	31.9200	63.8110	5.0	5.000	0.3325	-0.2941	0.8961
1167	66.9325	33.2521	59.3110	5.0	4.998	0.8075	0.2324	0.5422
1168	63.6325	32.8273	47.2197	5.0	5.000	0.2986	0.0882	-0.9503
1169	67.8325	33.7273	52.8231	5.0	4.998	0.9807	0.1800	-0.0758
1170	57.9325	41.5273	52.1433	5.0	5.000	-0.1228	0.7025	-0.7010
1171	63.9325	39.1273	52.8039	5.0	4.999	0.5137	0.7006	-0.4952
1172	61.2325	36.7273	47.8076	5.0	5.000	0.2253	0.4342	-0.8722
1173	55.2325	42.1273	55.3559	5.0	4.999	-0.5394	0.8165	-0.2057
1174	62.1325	27.0898	60.2110	5.0	5.000	0.4097	-0.6764	0.6120
1175	68.0092	31.3273	53.6110	5.0	5.000	0.9952	-0.0967	0.0167
1176	62.5127	40.3273	52.4110	5.0	4.999	0.5140	0.5606	-0.6493
1177	54.6325	41.2273	59.9597	5.0	4.999	-0.3182	0.8476	0.4246
1178	66.0325	27.6727	58.4110	5.0	4.999	0.6708	-0.5823	0.4592
1179	52.5889	38.5273	52.4110	5.0	4.999	-0.7633	0.6343	-0.1225
1180	56.4325	28.0024	61.7110	5.0	5.000	-0.1043	-0.5975	0.7951
1181	59.8785	25.9273	52.1110	5.0	4.998	-0.2558	-0.9312	-0.2597
1182	53.4325	26.3868	53.6110	5.0	5.000	-0.3247	-0.9335	-0.1523
1183	63.6325	26.6888	59.3110	5.0	4.999	0.3193	-0.7752	0.5452
1184	50.7325	34.9273	59.0950	5.0	4.999	-0.9418	-0.0717	0.3284
1185	54.6325	26.5273	51.9203	5.0	4.999	-0.1663	-0.9100	-0.3797
1186	49.3316	31.9273	57.5110	5.0	5.000	-0.9112	-0.0201	0.4115
1187	48.9010	32.8273	55.7110	5.0	5.000	-0.9845	0.1216	0.1263
1188	55.5325	25.1467	56.3110	5.0	5.000	-0.2034	-0.9782	0.0418
1189	60.8114	26.2273	59.9110	5.0	4.998	0.2267	-0.8110	0.5393
1190	50.2306	33.7273	58.7110	5.0	4.999	-0.7560	0.2664	0.5978
1191	67.3987	29.5273	52.1110	5.0	5.000	0.9114	-0.3750	-0.1694
1192	51.0325	37.2658	59.6110	5.0	4.999	-0.9036	0.2044	0.3764
1193	62.2130	25.6273	53.0110	5.0	5.002	0.1349	-0.9766	-0.1674
1194	59.4325	28.0273	48.7251	5.0	4.999	-0.2961	-0.6401	-0.7090
1195	49.8325	35.5893	54.8110	5.0	4.999	-0.8254	0.5614	-0.0589
1196	67.9374	29.8273	56.6110	5.0	5.000	0.9328	-0.3090	0.1853
1197	56.1325	40.0273	50.6053	5.0	5.000	-0.2153	0.8835	-0.4160
1198	65.1325	33.1273	61.6106	5.0	4.999	0.7449	-0.0242	0.6667
1199	62.8992	38.5273	50.3110	5.0	4.999	0.5054	0.7023	-0.5013
1200	61.8325	42.4766	57.8110	5.0	5.000	0.4636	0.8592	0.2162
1201	57.0325	36.0774	63.8110	5.0	4.999	-0.2210	0.3529	0.9092
1202	57.6325	32.8273	47.1355	5.0	5.000	0.0954	-0.2045	-0.9742
1203	58.8325	36.1273	63.9045	5.0	5.000	0.0569	0.3931	0.9177
1204	64.1292	30.7273	61.7110	5.0	4.999	0.5584	-0.4116	0.7203
1205	52.8325	35.9884	49.1110	5.0	4.998	-0.6707	0.3227	-0.6678
1206	57.6325	26.9655	51.2110	5.0	4.999	0.2381	-0.7954	-0.5574
1207	50.1316	31.0273	58.7110	5.0	5.000	-0.7919	-0.2172	0.5708
1208	64.6752	26.5273	52.1110	5.0	4.999	0.4378	-0.8830	-0.1693
1209	52.7047	35.2273	62.0110	5.0	4.999	-0.6480	-0.0736	0.7581
1210	49.8863	34.9273	52.4110	5.0	5.000	-0.8828	0.3440	-0.3199
1211	50.9017	36.4273	52.1110	5.0	4.999	-0.7233	0.6147	-0.3146
1212	51.9325	29.8273	59.9260	5.0	5.003	-0.5250	-0.4086	0.7466
1213	57.6325	27.4273	61.2220	5.0	4.999	0.1055	-0.6796	0.7260
1214	63.3325	31.9273	62.7464	5.0	5.000	0.4187	-0.2210	0.8808
1215	66.2500	36.7273	53.6110	5.0	4.999	0.7101	0.6546	-0.2594
1216	57.3325	26.1053	52.4110	5.0	5.000	-0.0098	-0.8607	-0.5090
1217	50.6801	37.9273	57.5110	5.0	5.000	-0.9536	0.2962	0.0535
1218	64.8325	28.0273	49.4763	5.0	4.999	0.4844	-0.6496	-0.5860
1219	55.5325	31.6273	47.7873	5.0	5.000	-0.3157	-0.1913	-0.9294
1220	62.7325	36.7494	48.5110	5.0	5.000	0.5116	0.4754	-0.7157
1221	53.5556	36.4273	62.6110	5.0	4.999	-0.5066	0.1134	0.8547
1222	63.6325	27.1273	49.7002	5.0	5.000	0.3497	-0.7604	-0.5472
1223	59.4325	38.5273	48.9209	5.0	4.999	0.0284	0.7145	-0.6990
1224	58.8325	37.0273	47.8264	5.0	5.000	0.1466	0.4797	-0.8651
1225	66.4264	36.7273	59.0110	5.0	5.000	0.9212	0.2607	0.2888
1226	66.8294	35.5273	58.1110	5.0	5.000	0.9892	0.0170	0.1457
1227	55.2325	27.4273	60.9527	5.0	4.999	-0.2929	-0.6762	0.6760
1228	62.1325	26.2273	50.5974	5.0	5.000	0.1130	-0.8889	-0.4439
1229	56.4325	31.0273	47.9113	5.0	5.000	-0.1416	-0.5372	-0.8315
1230	60.0325	34.0273	46.9210	5.0	5.000	0.0291	0.0441	-0.9986
1231	67.5325	34.6948	54.8110	5.0	4.999	0.8849	0.4547	-0.1007
1232	57.3325	28.6273	49.2956	5.0	4.999	0.2297	-0.5894	-0.7745
1233	56.1325	33.1273	63.9946	5.0	5.000	-0.3573	-0.0657	0.9317
1234	57.3325	31.6273	63.9787	5.0	5.000	-0.1277	-0.2967	0.9464
1235	61.2325	41.2804	52.4110	5.0	4.999	0.3798	0.6984	-0.6067
1236	61.2616	42.1273	53.6110	5.0	4.999	0.3406	0.8104	-0.4767
1237	59.4325	32.5273	47.0720	5.0	5.000	-0.0675	-0.1979	-0.9779
1238	63.6325	36.1273	48.6663	5.0	4.999	0.3146	0.5644	-0.7632
1239	64.2325	26.1780	53.0110	5.0	5.000	0.3759	-0.8869	-0.2685
1240	58.8325	24.9533	56.6110	5.0	5.000	-0.1094	-0.9939	0.0093
1241	64.2325	34.6273	62.4868	5.0	4.999	0.6321	0.0137	0.7747
1242	61.5325	27.1553	49.1110	5.0	5.000	0.0214	-0.7804	-0.6249
1243	56.7325	25.1268	57.5110	5.0	5.000	-0.0581	-0.9806	0.1872
1244	55.2325	36.7273	47.8230	5.0	5.000	-0.3415	0.3767	-0.8611
1245	62.4325	35.8273	63.3272	5.0	5.000	0.3258	0.1947	0.9252
1246	50.7765	32.2273	59.6110	5.0	5.000	-0.6672	0.0281	0.7443
1247	51.6325	31.0755	49.4110	5.0	4.999	-0.6211	-0.2061	-0.7561
1248	49.4394	33.1273	52.4110	5.0	5.000	-0.9458	0.0660	-0.3180
1249	52.5325	39.7273	59.9936	5.0	4.999	-0.6797	0.5681	0.4639
1250	50.1325	29.2273	52.6832	5.0	4.999	-0.7815	-0.5140	-0.3538
1251	53.9543	29.5273	48.8110	5.0	4.999	-0.2685	-0.4854	-0.8321
1252	62.5396	41.5273	53.9110	5.0	4.999	0.5780	0.7195	-0.3850
1253	51.6325	37.6273	53.4293	5.0	5.017	-0.6394	0.7567	-0.1365
1254	54.0325	34.6273	47.8361	5.0	5.000	-0.4863	0.0377	-0.8730
1255	54.0325	25.7235	56.6110	5.0	5.000	-0.4921	-0.8660	0.0888
1256	50.2108	28.3273	54.8110	5.0	4.999	-0.7626	-0.6465	-0.0240
1257	67.6964	31.9273	51.2110	5.0	5.000	0.9347	-0.0501	-0.3518
1258	56.6135	26.2273	59.9110	5.0	4.998	-0.0571	-0.7801	0.6231
1259	52.1699	40.3273	57.8110	5.0	4.999	-0.7131	0.6941	0.0984
1260	52.8325	32.6198	61.4110	5.0	4.999	-0.7320	-0.1808	0.6569
1261	66.8564	29.2273	50.9110	5.0	5.000	0.8404	-0.4153	-0.3482
1262	50.7137	34.6273	50.6110	5.0	5.000	-0.7675	0.3384	-0.5445
1263	51.6325	37.3273	60.6423	5.0	4.999	-0.8223	0.2474	0.5124
1264	62.4325	38.2273	62.2345	5.0	5.000	0.3038	0.4570	0.8360
1265	60.3325	42.2118	59.9110	5.0	5.000	0.2580	0.8330	0.4895
1266	58.5325	40.5533	51.2110	5.0	4.999	-0.0797	0.5758	-0.8137
1267	49.1538	33.7273	56.3110	5.0	5.000	-0.9488	0.2670	0.1686
1268	54.9325	29.8273	62.2712	5.0	5.000	-0.3469	-0.2578	0.9018
1269	53.4325	29.2273	61.2177	5.0	4.999	-0.5833	-0.3493	0.7333
1270	68.1653	32.8273	54.8110	5.0	5.000	0.9717	0.1941	-0.1345
1271	57.3325	25.1550	54.8110	5.0	5.000	0.0870	-0.9647	-0.2485
1272	56.1325	38.2273	63.0388	5.0	5.000	-0.1327	0.3412	0.9306
1273	62.7325	30.7273	62.5434	5.0	5.000	0.3184	-0.4606	0.8285
1274	57.0325	42.3435	53.6110	5.0	5.000	-0.2996	0.8486	-0.4360
1275	53.7325	40.6273	53.8429	5.0	4.999	-0.4680	0.7306	-0.4971
