idx	x	y	z	shell	standoff	nx	ny	nz
669	49.6145	30.1478	57.2893	5.0	4.998	-0.8761	-0.3136	0.3662
670	55.8416	31.2390	50.0178	3.0	2.998	0.0766	-0.3041	-0.9496
671	63.4128	33.3645	60.5051	3.0	2.997	0.6940	-0.0373	0.7190
672	52.6327	33.2537	58.3807	3.0	2.995	-0.5760	0.2630	0.7740
673	65.7467	31.5911	51.7840	3.0	2.998	0.9207	-0.1370	-0.3655
674	64.2734	40.4741	56.3421	5.0	4.998	0.8291	0.5590	-0.0103
675	66.6442	36.1226	54.5116	5.0	5.000	0.8175	0.5635	0.1191
676	60.6266	35.2611	61.7975	3.0	2.999	0.0794	0.2120	0.9740
677	55.5623	28.7721	59.4740	3.0	2.994	-0.3040	-0.6738	0.6735
678	66.5375	29.6943	57.4972	4.0	3.997	0.8665	-0.3713	0.3336
679	64.9513	29.1117	57.4522	3.0	2.995	0.7071	-0.5829	0.4002
680	57.9512	41.3691	51.9794	5.0	4.996	-0.1228	0.7025	-0.7010
681	61.6565	32.1322	46.8370	5.0	4.997	0.0217	-0.0045	-0.9998
682	51.8534	28.3646	56.5701	4.0	3.997	-0.6343	-0.7264	0.2647
683	67.4292	29.2346	57.6719	5.0	4.998	0.8732	-0.3602	0.3283
684	60.2752	35.9197	62.6937	4.0	3.997	0.0125	0.2796	0.9600
685	56.2665	40.7619	59.5124	4.0	4.015	-0.2906	0.8517	0.4361
686	49.9896	33.4300	55.3942	4.0	3.999	-0.9641	0.2614	0.0460
687	60.5221	27.3739	54.8611	3.0	3.021	0.0944	-0.9796	-0.1772
688	60.5229	29.5866	49.7463	3.0	2.996	-0.2398	-0.5515	-0.7990
689	59.6661	34.4049	63.1760	4.0	3.997	0.2324	0.1417	0.9622
690	61.9221	39.3196	50.6925	5.0	4.996	0.3767	0.8253	-0.4208
691	56.2798	27.3672	52.1944	4.0	3.996	0.0585	-0.9172	-0.3941
692	51.4477	35.9812	53.3229	4.0	3.996	-0.7620	0.6270	-0.1621
693	57.1142	41.1410	61.1505	5.0	4.997	-0.2489	0.6522	0.7160
694	51.5201	32.2613	58.9317	4.0	3.996	-0.6878	0.0347	0.7251
695	55.2054	41.0561	56.2018	4.0	3.997	-0.3194	0.9353	-0.1524
696	54.3277	41.0171	53.9252	5.0	4.999	-0.4057	0.8005	-0.4411
697	59.9990	41.7688	58.7098	4.0	3.999	0.1966	0.9097	0.3657
698	61.9016	32.5126	63.3909	5.0	5.001	0.2698	-0.1750	0.9469
699	66.8488	35.4975	57.9828	5.0	4.997	0.9892	0.0170	0.1457
700	66.7201	31.9098	59.8574	5.0	4.998	0.7722	0.0016	0.6353
701	64.4051	32.5541	48.6595	4.0	3.996	0.5144	0.1021	-0.8515
702	65.9602	33.7835	48.8656	5.0	4.997	0.6756	0.2761	-0.6836
703	61.8071	27.0219	49.2851	5.0	4.997	0.0214	-0.7804	-0.6249
704	64.0905	27.6810	58.5471	4.0	3.995	0.4213	-0.7393	0.5253
705	64.8738	35.2221	53.9854	3.0	2.997	0.7824	0.6092	0.1293
706	59.2988	26.9684	56.9562	3.0	2.996	-0.0185	-0.9874	0.1569
707	62.6964	42.0173	57.4172	5.0	4.997	0.5733	0.8090	0.1297
708	54.3153	26.7465	51.5942	5.0	4.998	-0.2311	-0.8753	-0.4248
709	63.9293	38.7931	52.3938	5.0	4.999	0.5560	0.6038	-0.5713
710	67.1977	35.0201	57.1680	5.0	4.997	0.8291	0.5125	0.2235
711	59.1150	25.1157	57.8919	5.0	4.998	-0.0607	-0.9660	0.2513
712	50.9113	35.1325	59.6223	5.0	4.998	-0.8998	-0.1171	0.4203
713	61.8355	26.2803	56.5720	4.0	3.999	0.0360	-0.9854	0.1663
714	66.0608	29.1340	52.2733	4.0	3.996	0.8195	-0.5390	-0.1947
715	58.2506	31.2875	61.6934	3.0	2.998	0.0169	-0.5618	0.8271
716	64.0201	26.3370	58.4973	5.0	4.996	0.3590	-0.8191	0.4474
717	62.6326	30.0438	47.2680	5.0	4.997	0.1584	-0.3251	-0.9323
718	60.9369	39.9477	51.1731	5.0	5.020	0.3673	0.7436	-0.5587
719	68.2984	31.7935	55.3445	5.0	4.997	0.9990	0.0115	-0.0433
720	54.4420	38.0094	62.6710	5.0	4.997	-0.3586	0.3388	0.8698
721	50.9873	29.3609	56.6904	4.0	3.996	-0.7843	-0.5363	0.3119
722	62.8376	37.0897	48.8175	5.0	4.998	0.5147	0.5295	-0.6743
723	64.8253	27.4022	59.4024	5.0	4.998	0.4496	-0.6756	0.5843
724	56.9010	35.6105	63.9451	5.0	4.996	-0.2171	0.3044	0.9275
725	63.9454	39.3502	56.9351	4.0	3.998	0.6438	0.7652	0.0003
726	64.1085	27.6695	60.1432	5.0	4.996	0.3638	-0.6349	0.6816
727	67.3276	35.1228	53.2565	5.0	4.998	0.9054	0.4229	-0.0367
728	61.6326	33.1924	47.9447	4.0	3.997	0.0255	0.2124	-0.9769
729	55.7037	38.6020	50.4692	4.0	3.995	-0.3123	0.7732	-0.5520
730	67.0277	33.9929	50.3838	5.0	4.997	0.8519	0.2743	-0.4461
731	63.2195	38.2601	58.6225	3.0	2.995	0.5826	0.7321	0.3530
732	54.2053	34.2699	50.2131	3.0	2.994	-0.7091	-0.0161	-0.7049
733	54.7888	35.6039	63.1906	5.0	4.997	-0.3176	-0.0266	0.9479
734	58.0005	29.8170	48.3596	5.0	5.015	-0.4693	-0.3838	-0.7953
735	53.5475	40.2688	53.5237	5.0	4.996	-0.5084	0.6734	-0.5367
736	51.5942	34.4761	55.8533	3.0	2.996	-0.8244	0.5329	0.1906
737	60.7493	27.9231	60.2510	4.0	3.996	0.2649	-0.6134	0.7440
738	68.1102	32.9552	54.5996	5.0	4.997	0.9710	0.1965	-0.1362
739	56.1866	41.6256	57.2392	4.0	3.997	-0.4572	0.8782	0.1401
740	59.2640	33.1873	63.2839	4.0	3.997	0.1771	-0.0767	0.9812
741	58.9373	35.6201	49.3601	3.0	2.995	-0.1687	0.4182	-0.8926
742	51.7724	30.3264	53.1850	3.0	2.994	-0.7734	-0.4582	-0.4380
743	61.1019	28.4037	50.8084	3.0	2.994	-0.1012	-0.8117	-0.5753
744	58.4507	35.4730	47.2090	5.0	5.000	0.1908	0.2235	-0.9558
745	52.8771	28.7337	54.1278	3.0	2.996	-0.4943	-0.8374	-0.2335
746	56.8119	27.6793	61.4869	5.0	4.997	-0.0072	-0.6337	0.7736
747	63.8114	37.2982	62.0368	5.0	4.998	0.4922	0.3066	0.8147
748	53.3805	28.8702	60.9689	5.0	4.996	-0.5806	-0.4445	0.6821
749	57.4058	26.7945	53.2540	4.0	3.997	-0.0115	-0.8985	-0.4389
750	55.7442	39.9990	60.4762	4.0	3.997	-0.2139	0.7520	0.6235
751	63.5823	31.5671	62.4919	5.0	4.997	0.4675	-0.3186	0.8246
752	64.0922	40.5334	57.7653	5.0	4.999	0.7933	0.5834	0.1739
753	61.4233	34.5748	63.7751	5.0	4.997	0.1900	0.0140	0.9817
754	65.4613	34.8576	48.9328	5.0	4.997	0.6188	0.4063	-0.6723
755	58.2364	41.1146	59.9913	4.0	3.997	-0.0792	0.7708	0.6321
756	61.9798	36.9635	63.1011	5.0	4.997	0.2820	0.3751	0.8831
757	58.6407	35.5468	64.1180	5.0	4.998	0.0571	0.2991	0.9525
758	64.2047	36.8292	54.8715	3.0	3.003	0.8207	0.4549	-0.3458
759	65.1503	33.2068	61.5936	5.0	4.997	0.7449	-0.0242	0.6667
760	62.8928	32.5798	63.0812	5.0	4.997	0.3686	-0.1220	0.9216
761	57.0737	32.9861	48.1149	4.0	3.997	-0.0024	-0.2443	-0.9697
762	63.2337	36.5056	50.2906	4.0	4.014	0.6025	0.5356	-0.5918
763	52.5439	28.0023	53.2769	4.0	3.999	-0.4686	-0.8105	-0.3515
764	55.0764	28.3081	61.5980	5.0	4.997	-0.2942	-0.5446	0.7854
765	63.6814	40.1951	59.4370	5.0	5.016	0.5565	0.7053	0.4391
766	57.0036	37.3758	63.3445	5.0	4.998	0.0066	0.2499	0.9682
767	51.2079	28.7352	55.6377	4.0	3.995	-0.7453	-0.6609	0.0881
768	59.7763	40.1642	59.4518	3.0	2.994	0.2322	0.7378	0.6339
769	57.4791	34.9711	62.1292	3.0	2.996	-0.1808	0.3059	0.9347
770	58.2399	38.8729	61.7125	4.0	3.999	0.0502	0.5371	0.8420
771	57.8288	33.4156	62.3580	3.0	2.997	-0.1159	-0.0938	0.9888
772	62.8514	25.7442	52.8329	5.0	4.997	0.2056	-0.9757	-0.0752
773	65.6618	28.6008	49.7168	5.0	4.998	0.6259	-0.5629	-0.5397
774	65.6451	33.0087	51.7014	3.0	2.995	0.9077	0.1911	-0.3737
775	49.5401	33.8333	57.4506	5.0	4.997	-0.8885	0.2739	0.3682
776	66.1085	27.1519	53.7910	5.0	4.997	0.6773	-0.6816	-0.2770
777	66.8409	32.8205	51.9939	4.0	3.998	0.9617	0.1043	-0.2533
778	52.6030	30.0253	59.1774	4.0	4.016	-0.6474	-0.3751	0.6635
779	49.1655	33.8419	53.8571	5.0	4.997	-0.9427	0.2658	-0.2018
780	62.3307	38.4407	59.2912	3.0	2.996	0.3803	0.7680	0.5153
781	50.3592	32.7023	50.5243	5.0	4.997	-0.8085	0.0202	-0.5881
782	54.2046	34.5885	47.7385	5.0	4.997	-0.4869	0.0368	-0.8727
783	60.6398	36.8181	62.3352	4.0	3.998	0.1162	0.4303	0.8952
784	53.8894	29.4486	48.8778	5.0	4.996	-0.2685	-0.4854	-0.8321
785	53.8555	39.6475	61.3839	5.0	4.997	-0.4620	0.5841	0.6673
786	59.4382	36.0032	61.6003	3.0	3.002	0.1029	0.4974	0.8614
787	60.5117	26.4522	53.7599	4.0	3.996	-0.1129	-0.9843	-0.1354
788	56.8061	35.3717	49.1321	3.0	2.995	-0.0754	0.2719	-0.9594
789	50.2661	33.6936	56.5147	4.0	3.997	-0.9283	0.2635	0.2622
790	54.2359	38.3817	51.5903	4.0	3.995	-0.6066	0.7245	-0.3271
791	53.3268	38.4063	53.5957	4.0	3.996	-0.6400	0.4541	-0.6198
792	62.7924	30.2144	49.4477	3.0	2.996	0.3008	-0.4093	-0.8614
793	54.5460	40.8643	57.1263	4.0	3.996	-0.4284	0.9036	0.0094
794	53.7802	36.7389	50.1184	4.0	3.997	-0.6315	0.4749	-0.6129
795	55.9638	26.0798	56.3001	4.0	3.997	-0.1845	-0.9828	-0.0082
796	50.0266	31.1938	51.3190	5.0	4.996	-0.8651	-0.2118	-0.4547
797	61.4437	31.4471	62.1132	4.0	3.995	0.1475	-0.3772	0.9143
798	65.5239	35.7665	60.9537	5.0	5.000	0.7717	0.1319	0.6221
799	57.5725	42.0434	57.8451	4.0	3.998	-0.2398	0.9382	0.2493
800	59.1867	28.6445	51.6602	3.0	2.996	-0.5154	-0.7659	-0.3845
801	61.6709	39.2598	60.6141	4.0	3.995	0.5148	0.4407	0.7354
802	61.8272	30.3001	61.3500	4.0	3.997	0.2111	-0.6153	0.7595
803	52.0067	30.7987	52.3047	3.0	2.995	-0.8009	-0.3753	-0.4665
804	63.3417	37.4880	60.9631	4.0	3.996	0.5247	0.4183	0.7414
805	61.6498	40.3728	56.3326	3.0	2.997	0.6067	0.7948	-0.0147
806	60.1741	42.1583	56.2490	4.0	3.997	0.2330	0.9702	-0.0662
807	58.1766	31.8889	48.4955	4.0	3.998	-0.1703	-0.2950	-0.9402
808	62.3080	26.7104	57.8660	4.0	3.996	0.0999	-0.9014	0.4212
809	52.0259	39.8293	58.8631	5.0	4.995	-0.7314	0.6188	0.2865
810	61.6172	34.8355	48.3713	4.0	3.996	0.3796	0.1663	-0.9101
811	57.5242	42.9477	58.3813	5.0	4.998	-0.2056	0.9435	0.2597
812	53.0137	29.9860	50.2184	4.0	3.995	-0.4764	-0.4597	-0.7495
813	65.5282	26.4637	56.5517	5.0	4.997	0.5770	-0.8049	0.1388
814	60.0272	43.0903	57.8738	5.0	4.999	0.1633	0.9634	0.2127
815	64.7760	35.2672	50.1941	4.0	3.996	0.5665	0.5897	-0.5756
816	62.0618	38.7124	62.0368	5.0	4.997	0.2001	0.5464	0.8133
817	65.1564	35.9443	51.6081	4.0	3.996	0.6837	0.6530	-0.3257
818	54.5394	36.3288	62.0008	4.0	3.997	-0.4313	0.0788	0.8988
819	67.0391	32.5826	53.3121	4.0	3.999	0.9944	0.1035	0.0197
820	52.6114	35.9256	54.9226	3.0	3.015	-0.8904	0.4535	-0.0401
821	51.0851	27.4723	55.7470	5.0	4.998	-0.6348	-0.7628	0.1229
822	53.5301	29.7126	58.2768	3.0	2.995	-0.7715	-0.4831	0.4141
823	61.2827	37.8159	61.6029	4.0	3.996	0.2242	0.5977	0.7698
824	55.4653	32.5222	62.4548	4.0	3.997	-0.5256	-0.2364	0.8172
825	61.5882	36.7482	47.9366	5.0	4.998	0.3173	0.4780	-0.8190
826	54.5525	28.2163	51.0906	4.0	3.996	-0.2183	-0.7657	-0.6050
827	60.7363	26.4215	58.1272	4.0	3.997	0.2706	-0.8952	0.3542
828	54.4414	34.2950	63.0877	5.0	4.997	-0.5901	0.0740	0.8039
829	58.6979	36.9301	62.4521	4.0	3.998	0.1038	0.2022	0.9738
830	57.2069	25.9120	59.4496	5.0	4.997	0.0385	-0.8540	0.5188
831	66.2656	31.5039	56.0710	3.0	2.996	0.9894	-0.0497	0.1367
832	50.3427	33.5379	58.9225	5.0	4.996	-0.7647	0.2224	0.6047
833	61.5000	30.0456	62.4983	5.0	4.997	0.1234	-0.5589	0.8200
834	61.2255	34.9374	49.3367	3.0	2.999	0.3300	0.2807	-0.9013
835	60.5346	35.2737	63.8399	5.0	5.003	0.1463	0.2373	0.9603
836	54.6085	37.4818	61.7837	4.0	3.997	-0.4222	0.2912	0.8585
837	57.0463	24.9989	56.6173	5.0	5.000	0.0390	-0.9952	0.0899
838	55.4793	25.5565	54.0591	5.0	4.997	-0.2491	-0.9056	-0.3433
839	60.1956	39.2785	52.9869	3.0	2.995	0.2798	0.5406	-0.7934
840	64.5349	34.8147	51.3227	3.0	2.999	0.6778	0.5781	-0.4543
841	50.6585	37.5994	58.1183	5.0	4.999	-0.9492	0.2487	0.1930
842	53.5894	30.9933	49.4573	4.0	3.997	-0.3729	-0.3016	-0.8775
843	65.0542	26.0654	55.4998	5.0	4.996	0.4916	-0.8708	0.0027
844	63.5893	36.1349	48.6541	5.0	4.999	0.3146	0.5644	-0.7632
845	57.6937	28.3362	61.8970	5.0	4.998	0.1400	-0.5038	0.8524
846	53.7128	27.1655	56.8796	4.0	3.998	-0.6470	-0.7550	0.1070
847	63.9489	37.8035	57.9497	3.0	2.995	0.7815	0.5874	0.2102
848	51.4885	34.0111	53.3258	3.0	2.999	-0.9342	0.2978	-0.1966
849	54.4403	27.2152	53.2122	4.0	3.996	-0.2203	-0.9468	-0.2346
850	65.0000	30.4522	59.8979	4.0	3.998	0.5973	-0.2198	0.7713
851	49.3064	32.6181	52.6811	5.0	4.998	-0.9224	0.0736	-0.3791
852	64.7976	36.1256	61.6718	5.0	5.000	0.6871	0.2371	0.6868
853	53.5098	33.9586	60.9799	4.0	3.996	-0.5928	-0.3624	0.7192
854	54.4356	29.6717	60.8110	4.0	3.996	-0.4816	-0.3721	0.7935
855	65.2146	27.6624	50.3128	5.0	4.998	0.5725	-0.6911	-0.4411
856	51.2382	28.5547	51.6616	5.0	4.996	-0.6751	-0.6166	-0.4051
857	50.7302	31.4927	50.1840	5.0	4.997	-0.7600	-0.1611	-0.6296
858	64.7042	32.1433	47.6553	5.0	4.997	0.4865	-0.0046	-0.8737
859	51.2401	30.6956	56.0585	3.0	2.997	-0.8909	-0.3818	0.2460
860	62.5751	37.6870	53.4532	3.0	2.994	0.4656	0.6676	-0.5810
861	58.2525	41.5982	60.9734	5.0	4.997	-0.0649	0.7405	0.6689
862	48.8682	32.4158	54.4175	5.0	4.997	-0.9940	0.0252	-0.1063
863	52.6360	38.1430	54.2725	4.0	3.996	-0.7706	0.4107	-0.4873
864	61.5998	28.1445	61.3838	5.0	4.997	0.3624	-0.4992	0.7871
865	52.2248	26.8145	53.8734	5.0	4.999	-0.4638	-0.8632	-0.1993
866	65.4897	34.3225	55.6038	3.0	2.997	0.8451	0.5344	-0.0145
867	56.3787	37.9123	48.2027	5.0	4.999	-0.1668	0.5348	-0.8283
868	55.5542	28.0101	49.6311	5.0	4.999	-0.0424	-0.6799	-0.7321
869	56.2038	28.0324	60.4023	4.0	3.997	-0.1269	-0.6706	0.7309
870	59.0535	39.3585	52.8119	3.0	2.995	0.0202	0.5562	-0.8308
871	52.9666	35.0636	59.1917	3.0	2.994	-0.8601	-0.1737	0.4795
872	55.5928	39.4407	52.6026	4.0	3.997	-0.3171	0.9360	-0.1531
873	52.8248	27.0448	58.2858	5.0	4.997	-0.6723	-0.6643	0.3267
874	59.2246	40.4584	51.1466	5.0	4.996	0.0588	0.5595	-0.8267
875	58.8542	37.7854	63.2551	5.0	4.998	0.1320	0.2890	0.9482
876	55.1296	37.1988	48.1144	5.0	4.996	-0.3373	0.4695	-0.8160
877	64.7231	34.0887	49.3070	4.0	3.996	0.5649	0.3704	-0.7373
878	67.5399	34.5594	54.0871	5.0	4.998	0.9309	0.3532	0.0930
879	55.9808	36.2040	63.4686	5.0	5.006	-0.2427	0.1792	0.9534
880	60.2586	25.3222	58.3804	5.0	4.998	0.1321	-0.9449	0.2997
881	63.3147	38.3918	50.6058	5.0	4.998	0.5674	0.6779	-0.4674
882	61.1625	25.6817	58.7503	5.0	4.998	0.2781	-0.8746	0.3972
883	50.6335	28.6785	57.6715	5.0	4.996	-0.7224	-0.5523	0.4160
884	52.3359	38.0956	51.9978	5.0	4.996	-0.7771	0.5895	-0.2206
885	60.8293	41.1726	52.1004	5.0	4.998	0.2892	0.6605	-0.6929
886	65.8020	29.6082	50.8947	4.0	3.997	0.7723	-0.4342	-0.4636
887	56.3415	38.7410	53.2400	3.0	3.057	-0.5042	0.7788	-0.3733
888	57.6190	28.3843	51.0304	4.0	3.997	0.2808	-0.7283	-0.6250
889	58.4696	28.3026	52.7661	3.0	2.997	-0.0925	-0.7829	-0.6152
890	58.9630	28.3084	50.2916	4.0	3.997	-0.4530	-0.6910	-0.5633
891	57.6445	38.0902	49.5176	4.0	3.996	0.0884	0.6720	-0.7353
892	52.1442	34.2191	57.3730	3.0	2.993	-0.7033	0.4687	0.5345
893	60.0466	34.6263	48.9884	3.0	2.999	0.1151	0.1372	-0.9838
894	56.3413	33.9227	49.0603	3.0	2.995	-0.2167	-0.0873	-0.9723
895	55.3212	37.2706	61.0177	3.0	2.996	-0.3270	0.2984	0.8967
896	50.5671	29.6103	54.5139	4.0	3.997	-0.8678	-0.4919	-0.0703
897	53.6617	38.9096	50.8316	5.0	4.997	-0.5898	0.6935	-0.4138
898	62.3936	31.1848	46.9574	5.0	4.997	0.1134	-0.1429	-0.9832
899	58.8809	42.2451	52.9480	5.0	4.997	0.0135	0.8292	-0.5588
900	55.9140	41.3425	55.3312	4.0	3.996	-0.5109	0.8266	-0.2361
901	52.7375	36.8104	51.9674	4.0	3.995	-0.8451	0.4670	-0.2602
902	62.2826	34.1582	49.3994	3.0	2.995	0.1614	0.4508	-0.8779
903	50.9930	31.1038	54.7943	3.0	2.997	-0.9651	-0.2479	-0.0849
904	51.4099	38.5985	54.6808	5.0	4.996	-0.8271	0.4326	-0.3588
905	62.9957	32.5946	48.0529	4.0	3.998	0.2441	0.1042	-0.9641
906	58.7449	42.0303	54.7712	4.0	3.997	-0.0234	0.9371	-0.3482
907	65.0886	37.0698	50.9071	5.0	4.998	0.5368	0.7356	-0.4133
908	61.5767	39.5456	58.9044	3.0	2.995	0.6101	0.6076	0.5085
909	65.8651	32.0449	60.6815	5.0	4.995	0.6317	0.0470	0.7738
910	67.0864	32.8810	56.5673	4.0	3.998	0.9637	0.2205	0.1506
911	56.5463	38.2595	63.0577	5.0	4.997	-0.0391	0.3880	0.9208
912	67.7328	30.4603	52.1526	5.0	4.998	0.9570	-0.2359	-0.1687
913	55.5919	41.8243	53.9211	5.0	4.999	-0.4948	0.7730	-0.3971
914	62.8163	29.1737	59.1946	3.0	2.995	0.2517	-0.5804	0.7745
915	65.8152	30.6108	53.6923	3.0	3.021	0.9177	-0.3299	-0.2212
916	56.9128	41.2693	52.2151	5.0	4.996	-0.2918	0.6942	-0.6580
917	55.6698	26.3543	54.7674	4.0	3.996	-0.2401	-0.9235	-0.2990
918	55.2828	32.1491	60.9015	3.0	2.995	-0.5865	-0.3217	0.7433
919	56.1272	40.4059	55.9985	3.0	2.999	-0.6065	0.7797	-0.1556
920	54.6640	38.8050	54.3615	3.0	2.997	-0.4770	0.6520	-0.5893
921	63.2425	38.4352	53.1419	4.0	3.995	0.5036	0.6748	-0.5394
922	57.2618	36.3212	48.3918	4.0	3.996	-0.0024	0.3910	-0.9204
923	59.0832	25.9112	59.7387	5.0	4.997	-0.0601	-0.8437	0.5335
924	58.4039	39.3803	51.5803	4.0	4.009	0.0826	0.7865	-0.6121
925	52.3920	38.4821	60.9772	5.0	4.996	-0.6882	0.3924	0.6102
926	66.2053	32.2723	48.8027	5.0	4.998	0.7028	0.0409	-0.7103
927	50.8039	35.2340	54.7603	4.0	3.999	-0.7996	0.5980	-0.0552
928	49.4493	33.6926	52.6550	5.0	4.998	-0.9486	0.1594	-0.2734
929	66.8311	28.6521	51.7515	5.0	4.998	0.8157	-0.5150	-0.2633
930	61.0106	31.2610	47.9268	4.0	3.997	-0.0830	-0.1685	-0.9822
931	67.1627	30.7279	54.7753	4.0	3.999	0.9757	-0.1491	-0.1609
932	50.7562	29.3018	58.5222	5.0	4.997	-0.6832	-0.4627	0.5649
933	66.4280	30.4539	51.3981	4.0	3.997	0.8903	-0.2743	-0.3635
934	58.6831	24.9688	56.5141	5.0	4.997	-0.1094	-0.9939	0.0093
935	50.1206	28.7659	53.4922	5.0	4.997	-0.7989	-0.5481	-0.2479
936	54.0087	37.3024	60.2177	3.0	2.999	-0.6346	0.2877	0.7173
937	57.5236	27.4740	54.2401	3.0	2.997	-0.0143	-0.9576	-0.2878
938	55.5419	25.4348	58.0510	5.0	4.998	-0.2048	-0.9362	0.2855
939	63.2996	38.5331	60.1832	4.0	3.999	0.4752	0.6598	0.5822
940	64.2152	26.0416	53.4156	5.0	4.997	0.3559	-0.8770	-0.3228
941	64.1380	25.6575	56.1692	5.0	4.997	0.3558	-0.9296	0.0958
942	64.5546	29.2075	49.7522	4.0	3.998	0.5619	-0.5415	-0.6253
943	64.7715	30.1903	50.8459	3.0	2.996	0.7019	-0.4122	-0.5808
944	60.5781	38.8311	62.5221	5.0	4.999	0.2549	0.3301	0.9089
945	58.7247	37.5195	49.2901	4.0	3.995	0.2634	0.5563	-0.7881
946	53.2312	37.7428	52.5216	4.0	3.995	-0.7472	0.6472	-0.1513
947	54.0684	37.1313	52.4248	3.0	2.997	-0.7210	0.6667	-0.1887
948	52.9130	40.1784	59.8921	5.0	4.997	-0.6005	0.6750	0.4286
949	65.9338	31.1999	52.8374	3.0	2.995	0.9724	-0.2069	-0.1083
950	60.3238	38.3592	48.8035	5.0	4.999	0.0812	0.6646	-0.7428
951	66.5056	30.3369	59.8624	5.0	4.997	0.7321	-0.2322	0.6405
952	64.8667	34.9543	57.6530	3.0	2.996	0.9885	-0.0466	0.1437
953	52.4788	36.6622	56.1648	3.0	2.996	-0.9686	0.1621	-0.1887
954	63.9615	34.6712	61.4018	4.0	3.998	0.6984	0.0698	0.7123
955	52.4040	38.3631	59.1125	4.0	3.995	-0.8029	0.4543	0.3859
956	65.4786	27.1363	51.8414	5.0	4.999	0.6255	-0.7495	-0.2169
957	63.4044	34.0233	49.7100	3.0	2.998	0.4246	0.3868	-0.8186
958	61.9170	37.6095	60.3334	3.0	2.996	0.3050	0.5306	0.7908
959	50.1006	35.2929	52.2839	5.0	4.997	-0.8470	0.4284	-0.3149
960	62.5796	34.4375	61.2030	3.0	2.994	0.5246	0.0195	0.8511
961	55.6289	27.3114	57.1444	3.0	2.995	-0.3020	-0.9307	0.2066
962	52.6483	40.7342	58.0186	5.0	4.995	-0.6390	0.7556	0.1438
963	57.9093	25.6406	53.4474	5.0	4.998	0.0353	-0.9407	-0.3373
964	63.8408	27.5804	51.1936	4.0	3.997	0.4026	-0.8175	-0.4118
965	50.7867	36.1990	59.3993	5.0	4.997	-0.9241	0.0664	0.3763
966	52.3623	31.2903	51.4947	3.0	2.997	-0.7044	-0.2961	-0.6451
967	57.2752	35.7518	62.8925	4.0	3.997	-0.2066	0.3620	0.9090
968	59.2648	34.6805	46.9782	5.0	4.997	-0.0675	0.1406	-0.9878
969	58.2415	27.0816	56.3867	3.0	2.998	-0.2332	-0.9723	0.0139
970	65.9003	33.2574	53.6242	3.0	2.997	0.9616	0.2588	0.0913
971	59.0035	26.7232	50.6990	5.0	4.996	-0.3941	-0.8279	-0.3992
972	56.0357	26.9814	53.2118	4.0	4.033	0.0034	-0.9201	-0.3917
973	58.3130	32.3499	62.1832	3.0	2.995	0.0168	-0.2937	0.9557
974	55.2529	26.4492	51.8661	5.0	4.998	-0.0883	-0.9207	-0.3803
975	52.3983	31.7553	60.8900	5.0	4.996	-0.7262	0.0325	0.6867
976	52.9063	27.4699	55.3863	4.0	3.998	-0.4018	-0.9153	0.0291
977	62.9480	26.3149	55.7817	4.0	3.997	0.1989	-0.9783	0.0580
978	60.1673	41.7726	54.5062	4.0	3.997	0.2318	0.8904	-0.3917
979	62.9196	29.2776	48.8212	4.0	3.997	0.2481	-0.5082	-0.8247
980	52.8403	34.3550	58.4860	3.0	2.997	-0.8845	-0.3089	0.3497
981	54.5876	33.4416	61.9417	4.0	3.997	-0.6925	-0.0222	0.7210
982	50.0459	32.4580	53.5745	4.0	3.997	-0.9536	0.0298	-0.2995
983	62.5727	25.7237	58.0386	5.0	4.997	0.1330	-0.9236	0.3596
984	56.2051	40.1326	58.3449	3.0	3.012	-0.3241	0.9081	0.2653
985	61.9560	39.7124	54.9391	3.0	2.995	0.6959	0.6243	-0.3549
986	64.7281	26.1759	57.3491	5.0	4.996	0.4432	-0.8523	0.2778
987	62.6071	32.8065	61.0199	3.0	2.996	0.4708	-0.1779	0.8641
988	51.7333	29.2043	52.3346	4.0	3.997	-0.6903	-0.6215	-0.3704
989	65.8582	26.9551	57.3668	5.0	4.996	0.6285	-0.7264	0.2781
990	58.9853	38.9262	49.2391	5.0	4.995	0.2647	0.7036	-0.6594
991	61.8775	27.8145	51.9893	3.0	2.996	0.0969	-0.9465	-0.3079
992	55.4134	37.0127	62.2108	4.0	3.997	-0.2660	0.1853	0.9460
993	62.6567	40.2552	58.6079	4.0	3.996	0.6841	0.6254	0.3754
994	67.2763	30.4176	58.8336	5.0	4.998	0.8425	-0.2256	0.4893
995	55.9528	26.7363	58.7047	4.0	3.997	-0.1868	-0.8701	0.4561
996	57.7848	36.2342	61.6160	3.0	3.027	-0.1324	0.3012	0.9443
997	52.0370	37.2937	54.7114	4.0	3.997	-0.8698	0.2438	-0.4289
998	59.5387	26.5195	58.7992	4.0	3.997	0.0421	-0.8851	0.4636
999	49.8709	29.2402	56.8181	5.0	4.998	-0.8424	-0.4659	0.2708
1000	58.7821	27.7376	58.8088	3.0	2.997	-0.1655	-0.7886	0.5923
1001	59.4548	36.9772	50.2146	3.0	2.996	-0.0216	0.6427	-0.7658
1002	56.6291	39.8756	52.5421	4.0	3.994	-0.4029	0.5550	-0.7277
1003	65.4772	37.6652	53.2393	5.0	4.998	0.7792	0.4503	-0.4360
1004	52.1173	37.1095	61.3185	5.0	4.996	-0.7302	0.2063	0.6514
1005	65.0695	37.8443	55.7081	4.0	3.998	0.8319	0.5252	-0.1792
