#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      5;     30.93;     24.93;           ;    -1075.52123431;    -0.00002527;         1.4274;        15.8885;     0.003054
       259;      7;     32.84;     25.20;           ;    -1075.52138947;    -0.00015517;         1.0603;         5.6065;     0.025872
       260;      5;     29.77;     25.89;           ;    -1075.52141451;    -0.00002504;         1.4093;        14.3093;     0.015741
       261;      7;     32.44;     24.70;           ;    -1075.52156023;    -0.00014572;         1.0071;         5.9158;     0.006682
       262;      5;     30.12;     24.94;           ;    -1075.52159301;    -0.00003278;         1.3540;        11.8871;     0.005005
       263;      7;     33.90;     25.32;           ;    -1075.52173180;    -0.00013879;         0.9982;         6.4724;     0.021050
       264;      5;     30.86;     25.30;           ;    -1075.52176524;    -0.00003344;         1.3774;        11.4024;     0.016849
       265;      5;     30.44;     25.60;           ;    -1075.52190780;    -0.00014256;         1.0034;         4.8101;     0.005620
       266;      5;     30.77;     24.98;           ;    -1075.52194185;    -0.00003405;         1.3602;        11.6899;     0.004505
       267;      7;     33.29;     25.72;           ;    -1075.52208600;    -0.00014416;         1.0101;         6.0217;     0.024587
       268;      6;     33.77;     25.01;           ;    -1075.52211294;    -0.00002694;         1.3629;        12.9482;     0.016584
       269;      7;     35.08;     24.92;           ;    -1075.52225363;    -0.00014068;         0.9684;         4.9482;     0.006427
