#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      5;     26.58;     23.56;           ;    -1075.16507969;    -0.00024033;         1.3549;        10.4185;     0.004632
       259;      3;     24.44;     24.14;           ;    -1075.16509961;    -0.00001992;         1.6562;        17.0138;     0.001778
       260;      5;     27.12;     24.06;           ;    -1075.16532102;    -0.00022140;         1.2306;         5.5380;     0.021527
       261;      5;     26.33;     23.66;           ;    -1075.16535175;    -0.00003073;         1.6078;        14.5813;     0.011984
       262;      7;     29.57;     22.98;           ;    -1075.16554783;    -0.00019609;         1.1612;         4.9444;     0.004327
       263;      5;     25.70;     22.31;           ;    -1075.16557971;    -0.00003188;         1.5276;        10.5557;     0.002578
       264;      5;     26.29;     21.98;           ;    -1075.16576099;    -0.00018129;         1.1073;         5.3817;     0.015300
       265;      5;     26.72;     22.68;           ;    -1075.16580658;    -0.00004559;         1.5114;        11.9785;     0.012662
       266;      7;     28.85;     22.03;           ;    -1075.16597574;    -0.00016916;         1.0772;         5.3125;     0.004160
       267;      6;     25.71;     22.40;           ;    -1075.16599979;    -0.00002404;         1.4002;        14.5050;     0.002264
       268;      6;     26.85;     22.22;           ;    -1075.16614411;    -0.00014432;         1.0325;         4.8028;     0.014589
       269;      5;     25.48;     23.80;           ;    -1075.16617012;    -0.00002602;         1.3709;        12.9466;     0.009499
       270;      7;     30.74;     23.54;           ;    -1075.16631243;    -0.00014231;         0.9989;         4.3185;     0.003596
       271;      5;     27.66;     23.97;           ;    -1075.16634524;    -0.00003282;         1.3245;        12.1851;     0.002742
       272;      7;     30.45;     23.90;           ;    -1075.16648288;    -0.00013763;         0.9938;         5.6027;     0.015564
       273;      5;     26.31;     24.13;           ;    -1075.16650032;    -0.00001744;         1.2989;        10.0500;     0.008001
       274;      6;     27.36;     23.62;           ;    -1075.16662313;    -0.00012280;         0.9437;         4.5586;     0.004297
