#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      7;     32.84;     24.03;           ;    -1076.31153419;    -0.00027295;         1.4214;         8.4503;     0.020122
       259;      7;     34.39;     24.38;           ;    -1076.31161524;    -0.00008105;         2.0029;        21.3472;     0.019173
       260;      5;     30.83;     24.26;           ;    -1076.31188877;    -0.00027353;         1.4586;        10.7858;     0.007430
       261;      5;     31.04;     24.11;           ;    -1076.31192452;    -0.00003575;         1.8955;        19.8073;     0.003844
       262;      5;     31.90;     23.99;           ;    -1076.31217891;    -0.00025439;         1.4660;        12.6962;     0.023125
       263;      5;     30.09;     25.01;           ;    -1076.31222380;    -0.00004489;         1.9941;        33.6375;     0.015775
       264;      7;     34.67;     25.02;           ;    -1076.31249503;    -0.00027123;         1.4648;         9.5547;     0.007788
       265;      5;     32.98;     24.17;           ;    -1076.31253020;    -0.00003517;         1.8355;        20.8189;     0.003976
       266;      6;     32.22;     24.17;           ;    -1076.31279520;    -0.00026500;         1.3828;         8.1316;     0.023483
       267;      6;     30.76;     24.73;           ;    -1076.31282982;    -0.00003462;         1.8611;        24.7981;     0.012841
       268;      6;     31.31;     24.26;           ;    -1076.31306935;    -0.00023954;         1.2840;        10.8432;     0.007757
       269;      6;     30.75;     23.98;           ;    -1076.31314695;    -0.00007760;         1.7261;         9.8748;     0.007609
       270;      5;     29.20;     24.29;           ;    -1076.31338515;    -0.00023820;         1.2531;         6.5414;     0.017731
       271;      5;     29.21;     24.25;           ;    -1076.31345803;    -0.00007288;         1.7934;        17.0942;     0.016979
       272;      5;     30.39;     24.42;           ;    -1076.31370007;    -0.00024203;         1.2766;         7.7306;     0.010272
       273;      5;     28.49;     24.26;           ;    -1076.31377023;    -0.00007017;         1.8086;        12.3481;     0.009384
       274;      7;     31.56;     24.31;           ;    -1076.31400992;    -0.00023969;         1.2968;         6.3418;     0.019084
       275;      7;     31.20;     24.32;           ;    -1076.31407465;    -0.00006472;         1.8241;        14.6791;     0.016609
       276;      5;     28.45;     25.82;           ;    -1076.31430546;    -0.00023081;         1.2874;         8.6073;     0.008227
       277;      5;     75.76;     42.29;           ;    -1076.31435901;    -0.00005355;         1.7362;        17.1089;     0.006355
       278;      6;     61.74;     40.26;           ;    -1076.31457239;    -0.00021338;         1.3913;        15.6317;     0.026700
       279;      5;     58.76;     57.39;           ;    -1076.31459556;    -0.00002316;         1.7814;        32.4683;     0.013008
       280;      7;     67.98;     41.80;           ;    -1076.31482579;    -0.00023023;         1.4440;        10.7784;     0.010760
       281;      5;     57.87;     41.74;           ;    -1076.31484081;    -0.00001502;         1.7254;        19.9542;     0.003520
       282;      5;     75.47;     43.12;           ;    -1076.31506815;    -0.00022734;         1.3027;         7.6936;     0.023895
       283;      5;     58.17;     40.67;           ;    -1076.31510369;    -0.00003554;         1.7442;        19.4101;     0.014204
       284;      5;     62.21;     54.33;           ;    -1076.31531775;    -0.00021406;         1.2394;         6.6458;     0.010217
       285;      5;     63.52;     41.94;           ;    -1076.31537692;    -0.00005918;         1.7430;        15.6435;     0.008883
       286;      5;     61.17;     44.44;           ;    -1076.31558679;    -0.00020987;         1.2218;         8.6037;     0.013745
       287;      3;     63.28;     43.65;           ;    -1076.31566748;    -0.00008069;         1.6987;        12.6296;     0.015604
       288;      7;     66.36;     41.70;           ;    -1076.31587581;    -0.00020833;         1.1856;         7.8816;     0.012303
       289;      7;     79.73;     48.19;           ;    -1076.31593485;    -0.00005904;         1.6590;        17.5671;     0.011001
       290;      5;     60.40;     43.18;           ;    -1076.31612797;    -0.00019312;         1.1716;         7.6699;     0.009412
       291;      5;     78.63;     51.37;           ;    -1076.31619334;    -0.00006537;         1.6574;        18.6828;     0.009692
       292;      7;     85.81;     42.39;           ;    -1076.31638397;    -0.00019062;         1.1546;         9.1848;     0.010612
       293;      7;     75.51;     44.44;           ;    -1076.31644101;    -0.00005704;         1.6011;        20.0310;     0.009878
       294;      6;     72.55;     44.85;           ;    -1076.31661930;    -0.00017829;         1.1025;         6.7201;     0.008502
       295;      7;     67.73;     47.18;           ;    -1076.31667967;    -0.00006037;         1.5204;        15.5199;     0.008655
       296;      5;     47.94;     41.55;           ;    -1076.31685307;    -0.00017340;         1.0860;         6.2229;     0.010357
       297;      5;     50.90;     43.18;           ;    -1076.31691271;    -0.00005964;         1.5416;        11.5603;     0.010905
       298;      6;     51.32;     44.89;           ;    -1076.31708678;    -0.00017407;         1.0855;         5.3687;     0.011895
       299;      6;     55.20;     46.26;           ;    -1076.31713039;    -0.00004361;         1.5120;        13.6540;     0.009651
       300;      5;     46.04;     48.00;           ;    -1076.31728818;    -0.00015779;         1.0611;         5.3682;     0.011449
       301;      3;     44.20;     52.26;           ;    -1076.31732638;    -0.00003820;         1.4376;        14.7796;     0.009077
       302;      5;     48.14;     45.71;           ;    -1076.31747114;    -0.00014475;         1.0154;         4.7276;     0.008609
       303;      5;     48.50;     45.00;           ;    -1076.31750575;    -0.00003462;         1.3884;        13.1595;     0.006738
       304;      6;     50.18;     42.29;           ;    -1076.31763980;    -0.00013405;         0.9867;         4.6921;     0.010307
