idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
303	63.8204	29.2415	53.4521	2.0	-0.200679	-0.190972	0.009707
304	64.0627	33.8934	61.3096	4.0	-0.134939	-0.137241	-0.002302
305	54.9133	28.1286	53.5730	3.0	-0.128781	-0.127727	0.001054
306	65.3862	28.6873	55.0164	3.0	-0.155429	-0.151494	0.003935
307	62.2018	36.4293	49.2389	4.0	-0.135596	-0.135229	0.000367
308	60.0631	40.0181	52.2892	4.0	-0.144290	-0.145615	-0.001325
309	55.7057	41.0917	54.9624	4.0	-0.140898	-0.142251	-0.001353
310	59.7844	32.4345	62.4995	4.0	-0.138965	-0.141712	-0.002747
311	63.6140	34.6059	58.5163	2.0	-0.180007	-0.184632	-0.004625
312	54.3650	33.1437	57.9530	2.0	-0.172498	-0.175167	-0.002669
313	57.9025	28.4646	50.8273	4.0	-0.144135	-0.141044	0.003091
314	50.5577	32.3630	53.2646	4.0	-0.107250	-0.107245	0.000005
315	64.9200	31.4005	52.3774	2.0	-0.189086	-0.182859	0.006227
316	59.5392	38.5036	50.5962	4.0	-0.141459	-0.142316	-0.000857
317	55.9853	30.6976	50.2521	3.0	-0.144224	-0.142666	0.001558
318	56.4226	29.9131	51.9812	2.0	-0.166552	-0.164503	0.002049
319	55.2747	38.2767	59.0409	2.0	-0.184750	-0.186797	-0.002047
320	62.2709	35.9020	59.8587	2.0	-0.174585	-0.178539	-0.003955
321	63.5263	37.2251	52.0179	4.0	-0.151859	-0.152585	-0.000726
322	57.7464	30.4432	61.9307	4.0	-0.130915	-0.133128	-0.002213
323	65.9615	35.5227	56.8383	4.0	-0.146194	-0.147812	-0.001618
324	65.9232	28.6683	52.3518	4.0	-0.136401	-0.132416	0.003985
325	57.1889	36.9243	48.6548	4.0	-0.123768	-0.123864	-0.000096
