#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      5;     29.45;     25.37;           ;    -1076.51199235;    -0.00027832;         1.5584;        10.1783;     0.034697
       259;      3;     25.32;     25.75;           ;    -1076.51203336;    -0.00004101;         2.1192;        25.8875;     0.020864
       260;      7;     32.53;     25.58;           ;    -1076.51232348;    -0.00029012;         1.5688;        10.5892;     0.008260
       261;      3;     25.52;     23.93;           ;    -1076.51235906;    -0.00003558;         1.9665;        20.8519;     0.004071
       262;      7;     29.97;     23.72;           ;    -1076.51265428;    -0.00029522;         1.5393;         9.1591;     0.033962
       263;      5;     26.16;     23.93;           ;    -1076.51270193;    -0.00004765;         2.1239;        23.3822;     0.021461
       264;      7;     29.47;     23.98;           ;    -1076.51299860;    -0.00029667;         1.5044;         7.9904;     0.010051
       265;      7;     29.09;     25.46;           ;    -1076.51307777;    -0.00007917;         2.0612;        19.4039;     0.008780
       266;      5;     26.98;     23.48;           ;    -1076.51338678;    -0.00030901;         1.5513;         7.3522;     0.030392
       267;      5;     26.51;     24.09;           ;    -1076.51346536;    -0.00007858;         2.2325;        22.1914;     0.026268
       268;      7;     30.12;     24.05;           ;    -1076.51378677;    -0.00032141;         1.5567;         8.4510;     0.008290
       269;      5;     27.63;     24.23;           ;    -1076.51385150;    -0.00006473;         2.0181;        15.4046;     0.005754
       270;      7;     29.98;     24.01;           ;    -1076.51416619;    -0.00031470;         1.6593;        12.1306;     0.040930
       271;      6;     36.50;     24.29;           ;    -1076.51420571;    -0.00003952;         2.2353;        23.7985;     0.022829
       272;      7;     30.66;     25.45;           ;    -1076.51454213;    -0.00033641;         1.6153;         7.8122;     0.006615
       273;      7;     32.02;     26.16;           ;    -1076.51459178;    -0.00004966;         2.0557;        14.7551;     0.003704
       274;      3;     25.28;     25.96;           ;    -1076.51492952;    -0.00033773;         1.5691;         7.9297;     0.039996
       275;      7;     30.94;     25.61;           ;    -1076.51498871;    -0.00005920;         2.1727;        22.6356;     0.027104
       276;      7;     32.12;     25.62;           ;    -1076.51532487;    -0.00033615;         1.5059;         6.8015;     0.008574
       277;      7;     33.94;     25.61;           ;    -1076.51541842;    -0.00009356;         2.0230;        12.1803;     0.007465
       278;      7;     30.00;     23.63;           ;    -1076.51574609;    -0.00032767;         1.5265;         7.8602;     0.038163
       279;      7;     30.08;     23.85;           ;    -1076.51580228;    -0.00005619;         2.1135;        20.0226;     0.025227
       280;      6;     28.02;     24.04;           ;    -1076.51611047;    -0.00030819;         1.4857;         6.7093;     0.005640
       281;      5;     26.85;     23.71;           ;    -1076.51617104;    -0.00006056;         1.9673;        14.8819;     0.003898
       282;      5;     26.99;     23.55;           ;    -1076.51647059;    -0.00029956;         1.5188;         8.5940;     0.036503
       283;      5;     26.63;     23.67;           ;    -1076.51652923;    -0.00005863;         2.1051;        20.3121;     0.026664
       284;      7;     30.97;     24.83;           ;    -1076.51683091;    -0.00030168;         1.5430;         8.0474;     0.006457
       285;      5;     29.80;     23.70;           ;    -1076.51686005;    -0.00002914;         1.9101;        16.0624;     0.002719
       286;      5;     27.53;     24.10;           ;    -1076.51713802;    -0.00027797;         1.4839;         8.5385;     0.036048
       287;      5;     27.25;     23.86;           ;    -1076.51717675;    -0.00003873;         1.9760;        17.3859;     0.020518
       288;      6;     30.27;     24.46;           ;    -1076.51745319;    -0.00027644;         1.4294;         6.8065;     0.005534
       289;      6;     28.64;     23.73;           ;    -1076.51751864;    -0.00006545;         1.9507;        23.2393;     0.004292
       290;      5;     28.05;     23.58;           ;    -1076.51778917;    -0.00027053;         1.4199;         8.3755;     0.030231
       291;      5;     26.96;     23.64;           ;    -1076.51783826;    -0.00004909;         1.9065;        18.6950;     0.020137
       292;      3;     24.28;     23.65;           ;    -1076.51809170;    -0.00025344;         1.4059;         7.3589;     0.005555
       293;      5;     27.25;     24.04;           ;    -1076.51814559;    -0.00005389;         1.9369;        23.6164;     0.004124
       294;      7;     30.74;     24.87;           ;    -1076.51840797;    -0.00026238;         1.4244;         8.7552;     0.027082
       295;      7;     31.42;     25.99;           ;    -1076.51847294;    -0.00006497;         1.9509;        18.9654;     0.022504
       296;      8;     34.68;     25.54;           ;    -1076.51874219;    -0.00026925;         1.4381;         8.6681;     0.007327
       297;      6;     30.32;     25.67;           ;    -1076.51878546;    -0.00004327;         1.8891;        19.8545;     0.004354
       298;      3;     25.80;     25.76;           ;    -1076.51904861;    -0.00026316;         1.4111;         9.1732;     0.029990
       299;      5;     28.10;     25.86;           ;    -1076.51910855;    -0.00005994;         1.9396;        16.3429;     0.023388
       300;      3;     25.45;     25.93;           ;    -1076.51937548;    -0.00026693;         1.4242;         8.0500;     0.009881
       301;      5;     27.02;     23.91;           ;    -1076.51941547;    -0.00003999;         1.8249;        16.0953;     0.005506
       302;      7;     29.98;     23.75;           ;    -1076.51967995;    -0.00026448;         1.3666;         6.6114;     0.030368
       303;      6;     28.38;     23.82;           ;    -1076.51974184;    -0.00006189;         1.9201;        19.1416;     0.024333
       304;      5;     26.42;     23.74;           ;    -1076.52000542;    -0.00026358;         1.3331;         6.6135;     0.006668
       305;      5;     26.88;     24.78;           ;    -1076.52006862;    -0.00006320;         1.7761;        13.5534;     0.005214
       306;      5;     26.79;     25.32;           ;    -1076.52031345;    -0.00024484;         1.3244;         7.8032;     0.025258
       307;      5;     26.76;     23.77;           ;    -1076.52037279;    -0.00005934;         1.8909;        24.9501;     0.020290
       308;      6;     28.03;     23.84;           ;    -1076.52060964;    -0.00023685;         1.3078;         7.4551;     0.011253
       309;      5;     27.12;     24.07;           ;    -1076.52066871;    -0.00005907;         1.7700;        19.3171;     0.009105
       310;      5;     28.14;     23.95;           ;    -1076.52088678;    -0.00021807;         1.3093;         6.5116;     0.023018
       311;      7;     28.97;     23.66;           ;    -1076.52094988;    -0.00006310;         1.8540;        28.1968;     0.020983
       312;      5;     26.25;     25.23;           ;    -1076.52117201;    -0.00022213;         1.3479;        12.9554;     0.008699
       313;      5;     29.53;     23.69;           ;    -1076.52121079;    -0.00003879;         1.7594;        19.3685;     0.005498
       314;      7;     29.68;     23.75;           ;    -1076.52142936;    -0.00021857;         1.4119;        11.7285;     0.038378
       315;      5;     26.64;     23.49;           ;    -1076.52145193;    -0.00002257;         1.7970;        24.8764;     0.017813
       316;      5;     26.55;     23.97;           ;    -1076.52167792;    -0.00022600;         1.3352;         7.9166;     0.009241
       317;      5;     27.59;     25.24;           ;    -1076.52171368;    -0.00003576;         1.7288;        15.0759;     0.005433
       318;      7;     31.62;     25.30;           ;    -1076.52194475;    -0.00023107;         1.2441;         5.9363;     0.031844
       319;      7;     30.90;     25.52;           ;    -1076.52200155;    -0.00005680;         1.7094;        19.2207;     0.026211
       320;      5;     27.95;     25.19;           ;    -1076.52222125;    -0.00021970;         1.2421;         6.4551;     0.009829
       321;      5;     27.83;     25.13;           ;    -1076.52227429;    -0.00005304;         1.7515;        19.5208;     0.007860
       322;      5;     28.29;     24.63;           ;    -1076.52249612;    -0.00022183;         1.2728;         6.5146;     0.025829
       323;      5;     27.12;     23.54;           ;    -1076.52257173;    -0.00007561;         1.8122;        18.3426;     0.026587
       324;      7;     29.77;     23.54;           ;    -1076.52280806;    -0.00023633;         1.2920;         6.4279;     0.009945
       325;      7;     29.87;     23.46;           ;    -1076.52286710;    -0.00005904;         1.7675;        14.6955;     0.008078
       326;      5;     27.30;     23.62;           ;    -1076.52309604;    -0.00022894;         1.2806;         7.4668;     0.032376
       327;      5;     26.46;     23.75;           ;    -1076.52315013;    -0.00005409;         1.7511;        14.6250;     0.025664
       328;      5;     27.15;     23.72;           ;    -1076.52337697;    -0.00022684;         1.2872;         7.0273;     0.011206
       329;      5;     26.57;     23.49;           ;    -1076.52342652;    -0.00004956;         1.7116;        13.5165;     0.008252
       330;      6;     28.59;     24.09;           ;    -1076.52365746;    -0.00023094;         1.3133;        10.4579;     0.041221
       331;      5;     27.02;     24.11;           ;    -1076.52368679;    -0.00002933;         1.7336;        19.3061;     0.021684
       332;      6;     28.84;     23.91;           ;    -1076.52390248;    -0.00021569;         1.2471;         7.8998;     0.007705
       333;      6;     28.31;     23.70;           ;    -1076.52395332;    -0.00005084;         1.6648;        11.5207;     0.005943
       334;      7;     28.94;     23.99;           ;    -1076.52417215;    -0.00021883;         1.2865;         8.5520;     0.034973
       335;      5;     25.72;     23.22;           ;    -1076.52421653;    -0.00004438;         1.7886;        17.0185;     0.025066
       336;      5;     46.68;     26.41;           ;    -1076.52443882;    -0.00022229;         1.2582;        10.2506;     0.007165
       337;      5;     38.68;     23.76;           ;    -1076.52448428;    -0.00004546;         1.6534;        11.3244;     0.005080
       338;      5;     27.01;     23.90;           ;    -1076.52469682;    -0.00021254;         1.2849;         9.1721;     0.035328
       339;      5;     27.48;     25.09;           ;    -1076.52474897;    -0.00005216;         1.8230;        19.3338;     0.029098
       340;      8;     32.43;     25.28;           ;    -1076.52498232;    -0.00023334;         1.2892;         7.5583;     0.006934
       341;      8;     31.62;     25.66;           ;    -1076.52503348;    -0.00005117;         1.6974;        14.8117;     0.005102
       342;      5;     29.28;     25.60;           ;    -1076.52525867;    -0.00022519;         1.3351;        11.7357;     0.043301
       343;      5;     27.80;     25.41;           ;    -1076.52529684;    -0.00003816;         1.8209;        18.3329;     0.027886
       344;      7;     30.75;     24.48;           ;    -1076.52552773;    -0.00023089;         1.3385;         7.6946;     0.008912
       345;      5;     26.38;     23.42;           ;    -1076.52556616;    -0.00003844;         1.7577;        13.8488;     0.005530
       346;      7;     29.59;     23.91;           ;    -1076.52579541;    -0.00022925;         1.3212;         9.4331;     0.045243
       347;      5;     26.63;     24.44;           ;    -1076.52582998;    -0.00003458;         1.7361;        17.4497;     0.027016
       348;      5;     26.58;     24.99;           ;    -1076.52605087;    -0.00022088;         1.2843;         7.3170;     0.010367
       349;      5;     27.08;     23.39;           ;    -1076.52608894;    -0.00003807;         1.7050;        14.5302;     0.006435
       350;      6;     27.82;     23.64;           ;    -1076.52631049;    -0.00022155;         1.2362;         6.5389;     0.037854
       351;      6;     28.38;     23.73;           ;    -1076.52636842;    -0.00005793;         1.6777;        14.8209;     0.032715
       352;      5;     26.63;     23.69;           ;    -1076.52658128;    -0.00021287;         1.2101;         6.0406;     0.012591
       353;      5;     27.45;     23.40;           ;    -1076.52660708;    -0.00002580;         1.5511;        11.4932;     0.006133
       354;      5;     27.81;     23.60;           ;    -1076.52679252;    -0.00018544;         1.1684;         5.5832;     0.030367
       355;      5;     26.69;     23.28;           ;    -1076.52683727;    -0.00004475;         1.6055;        14.4069;     0.024583
       356;      5;     26.84;     23.14;           ;    -1076.52703045;    -0.00019318;         1.1939;         7.8412;     0.008194
       357;      6;     27.69;     23.80;           ;    -1076.52705760;    -0.00002715;         1.5371;        16.5889;     0.004511
       358;      5;     26.28;     23.18;           ;    -1076.52722996;    -0.00017235;         1.1386;         6.6946;     0.023959
       359;      5;     26.66;     23.56;           ;    -1076.52724824;    -0.00001828;         1.4501;        16.5956;     0.010849
       360;      7;     35.96;     23.46;           ;    -1076.52739733;    -0.00014909;         1.0400;         5.8349;     0.010397
       361;      7;     29.66;     24.08;           ;    -1076.52743306;    -0.00003573;         1.3997;        11.3921;     0.008169
       362;      5;     28.59;     25.71;           ;    -1076.52757385;    -0.00014080;         0.9786;         4.7863;     0.009010
