#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      3;     41.82;     48.13;           ;    -1075.54912561;    -0.00003438;         1.4187;        11.0753;     0.008741
       259;      7;     54.45;     42.43;           ;    -1075.54927542;    -0.00014982;         1.0214;         4.2259;     0.008198
       260;      5;     49.51;     46.02;           ;    -1075.54931822;    -0.00004279;         1.4167;         9.5572;     0.007326
       261;      5;     50.60;     47.43;           ;    -1075.54947204;    -0.00015382;         1.0163;         4.0678;     0.010844
       262;      5;     49.30;     46.52;           ;    -1075.54952056;    -0.00004852;         1.4379;        13.7874;     0.010673
       263;      7;     54.50;     46.71;           ;    -1075.54967397;    -0.00015341;         1.0233;         4.5050;     0.008962
       264;      7;     64.26;     48.00;           ;    -1075.54971108;    -0.00003712;         1.4151;        15.7041;     0.007116
       265;      7;     56.73;     48.99;           ;    -1075.54985528;    -0.00014419;         1.0027;         5.1370;     0.011712
       266;      5;     74.45;     44.95;           ;    -1075.54989077;    -0.00003549;         1.3714;        14.5006;     0.009376
       267;      5;     71.73;     46.31;           ;    -1075.55002753;    -0.00013676;         0.9731;         4.2525;     0.007652
